Name,NumberOfLinesAdded,NumberOfLinesRemoved,ChangedByNCommitsInCurrentVersion,ChangedByNCommitsInCurrentVersionAndPreviousVersions,BugsFixedInNCommits,AuthorsInCurrentVersion,AuthorsInCurrentAndPreviousVersions,AuthorsAvgExpertise,AuthorsMinExpertise,AvgCommitTimeForCurrentVersion,AvgCommitTimeForCurrentVersionAndPreviousVersions,ChangedComments,UnchangedComments
DateScalarSubtractDateColumn.java,150,0,2,2,0,2,2,44,44,48,48,2,0
LongColLessLongColumn.java,0,0,1,2,0,1,2,44,44,0,119,0,0
NullUtil.java,55,0,2,13,0,2,13,44,44,48,85,3,0
IfExprTimestampColumnScalar.java,59,0,2,2,0,2,2,44,44,48,48,0,1
IfExprTimestampScalarColumnBase.java,134,0,2,2,0,2,2,44,44,48,48,0,1
CastMillisecondsLongToTimestamp.java,125,0,3,3,0,3,3,64,44,50,50,0,2
IfExprIntervalDayTimeColumnScalar.java,147,0,2,2,0,2,2,44,44,48,48,4,0
IfExprTimestampColumnColumnBase.java,136,0,2,2,0,2,2,44,44,48,48,0,1
VectorExpression.java,2,0,1,10,0,1,10,44,44,0,113,0,0
SelectStringColLikeStringScalar.java,179,0,1,1,0,1,1,78,78,0,0,19,0
VectorUDFUnixTimeStampDate.java,49,0,2,2,0,2,2,44,44,48,48,0,1
LongScalarEqualLongColumn.java,0,0,1,2,0,1,2,44,44,0,161,0,1
IfExprTimestampColumnScalarBase.java,133,0,2,2,0,2,2,44,44,48,48,0,1
CastStringToIntervalDayTime.java,1,0,2,3,0,2,3,44,44,48,184,0,1
IfExprIntervalDayTimeScalarScalar.java,137,0,2,2,0,2,2,44,44,48,48,1,0
DateColSubtractDateScalar.java,147,0,2,2,0,2,2,44,44,48,48,2,0
LongColLessEqualLongScalar.java,0,0,1,2,0,1,2,44,44,0,161,0,1
VectorUDFDateDiffScalarCol.java,5,0,2,6,0,2,6,44,44,48,151,0,1
VectorUDFDateAddColScalar.java,0,25,3,7,0,3,7,116,44,57,136,1,1
VectorUDFDateString.java,0,15,1,7,0,1,7,187,187,0,136,4,0
CastLongToTimestamp.java,124,0,3,3,0,3,3,64,44,50,50,0,2
FilterTimestampColumnInList.java,172,0,2,2,0,2,2,44,44,48,48,0,1
VectorUDFWeekOfYearDate.java,46,0,1,1,0,1,1,44,44,0,0,0,0
LongColNotEqualLongScalar.java,0,0,1,2,0,1,2,44,44,0,161,0,1
LongColGreaterLongScalar.java,0,0,1,2,0,1,2,44,44,0,161,0,1
AbstractFilterStringColLikeStringScalar.java,104,0,2,6,0,2,6,78,78,77,192,25,1
VectorCoalesce.java,0,0,1,3,0,1,3,78,78,0,352,0,0
LongScalarLessEqualLongColumn.java,0,0,1,2,0,1,2,44,44,0,161,0,1
CastTimestampToDate.java,49,0,2,2,0,2,2,44,44,48,48,0,1
LongScalarLessLongColumn.java,0,0,1,2,0,1,2,44,44,0,161,0,1
IfExprTimestampColumnColumn.java,54,0,1,1,0,1,1,44,44,0,0,0,0
CastLongToDate.java,0,56,1,3,0,1,3,44,44,0,354,0,0
VectorUDFMonthTimestamp.java,46,0,1,1,0,1,1,44,44,0,0,0,0
LongColEqualLongColumn.java,0,0,1,2,0,1,2,44,44,0,119,0,0
TimestampColumnInList.java,153,0,2,2,0,2,2,44,44,48,48,0,1
VectorUDFSecondTimestamp.java,38,0,1,1,0,1,1,44,44,0,0,0,0
VectorExpressionWriter.java,8,0,2,6,0,2,6,44,44,48,205,0,1
IfExprTimestampScalarScalar.java,59,0,2,2,0,2,2,44,44,48,48,0,1
CastTimestampToDouble.java,131,0,2,2,0,2,2,44,44,48,48,0,1
IfExprLongColumnLongColumn.java,0,0,1,3,0,1,3,44,44,0,90,0,0
LongColNotEqualLongColumn.java,0,0,1,2,0,1,2,44,44,0,119,0,0
VectorUDFSecondDate.java,38,0,1,1,0,1,1,44,44,0,0,0,0
FilterStringColLikeStringScalar.java,18,0,1,8,0,1,8,78,78,0,148,5,0
VectorUDFWeekOfYearTimestamp.java,46,0,1,1,0,1,1,44,44,0,0,0,0
DateColSubtractDateColumn.java,185,0,2,2,0,2,2,44,44,48,48,4,0
CastTimestampToLong.java,133,0,2,2,0,2,2,44,44,48,48,0,1
TimestampToStringUnaryUDF.java,147,0,1,1,0,1,1,44,44,0,0,0,0
ITimestampInExpr.java,25,0,1,1,0,1,1,44,44,0,0,0,0
VectorUDFTimestampFieldTimestamp.java,162,0,1,1,0,1,1,44,44,0,0,0,0
CastStringToDate.java,0,0,1,3,0,1,3,187,187,0,411,0,1
LongColGreaterEqualLongColumn.java,0,0,1,2,0,1,2,44,44,0,119,0,0
IfExprTimestampScalarColumn.java,59,0,2,2,0,2,2,44,44,48,48,0,1
FuncDecimalToTimestamp.java,135,0,1,1,0,1,1,44,44,0,0,0,0
LongColLessEqualLongColumn.java,0,0,1,2,0,1,2,44,44,0,119,0,0
VectorUDFYearTimestamp.java,38,0,1,1,0,1,1,44,44,0,0,0,0
CastTimestampToDecimal.java,0,5,2,5,0,2,5,44,44,48,197,2,0
CastTimestampToBoolean.java,138,0,2,2,0,2,2,44,44,48,48,0,1
VectorExpressionWriterFactory.java,228,0,3,23,0,3,23,32,20,40,46,17,0
FuncTimestampToDecimal.java,144,0,1,1,0,1,1,44,44,0,0,0,0
VectorUDFDateDiffColScalar.java,5,0,2,6,0,2,6,44,44,48,151,0,1
VectorUDFDateTimestamp.java,44,0,3,3,0,3,3,116,44,57,57,4,1
LongColGreaterLongColumn.java,0,0,1,2,0,1,2,44,44,0,119,0,0
VectorUDFDayOfMonthTimestamp.java,38,0,1,1,0,1,1,44,44,0,0,0,0
ColAndCol.java,255,0,2,8,0,2,8,44,44,6,162,141,0
LongScalarGreaterLongColumn.java,0,0,1,2,0,1,2,44,44,0,161,0,1
FuncTimestampToLong.java,145,0,1,1,0,1,1,44,44,0,0,0,0
VectorUDFDateLong.java,0,33,2,4,0,2,4,116,44,114,274,4,0
IfExprTimestampScalarScalarBase.java,120,0,2,2,0,2,2,44,44,48,48,0,1
VectorUDFYearDate.java,38,0,1,1,0,1,1,44,44,0,0,0,0
LongScalarGreaterEqualLongColumn.java,0,0,1,2,0,1,2,44,44,0,161,0,1
LongColEqualLongScalar.java,0,0,1,2,0,1,2,44,44,0,161,0,1
VectorUDFUnixTimeStampTimestamp.java,45,0,2,2,0,2,2,44,44,48,48,0,1
CastDoubleToTimestamp.java,127,0,3,3,0,3,3,64,44,50,50,0,2
VectorReduceSinkMultiKeyOperator.java,0,0,1,3,0,1,3,511,511,0,39,0,0
VectorReduceSinkLongOperator.java,0,0,1,3,0,1,3,511,511,0,39,0,0
VectorReduceSinkStringOperator.java,0,0,1,3,0,1,3,511,511,0,39,0,0
VectorReduceSinkCommonOperator.java,60,0,2,4,0,2,4,320,128,36,38,0,0
VectorMapJoinInnerGenerateResultOperator.java,0,0,1,6,0,1,6,511,511,0,54,0,0
VectorMapJoinLeftSemiLongOperator.java,0,0,1,8,0,1,8,511,511,0,38,0,0
VectorMapJoinLeftSemiGenerateResultOperator.java,0,0,1,5,0,1,5,511,511,0,67,0,0
VectorMapJoinGenerateResultOperator.java,0,0,2,13,0,2,13,278,44,104,31,0,1
VectorMapJoinOuterGenerateResultOperator.java,0,0,1,7,0,1,7,511,511,0,45,0,0
VectorMapJoinInnerStringOperator.java,0,0,1,9,0,1,9,511,511,0,34,0,0
VectorMapJoinInnerBigOnlyStringOperator.java,0,0,1,9,0,1,9,511,511,0,34,0,0
VectorMapJoinInnerBigOnlyMultiKeyOperator.java,0,0,1,9,0,1,9,511,511,0,33,0,0
VectorMapJoinOuterLongOperator.java,0,0,1,7,0,1,7,511,511,0,45,0,0
VectorMapJoinLeftSemiStringOperator.java,0,0,1,9,0,1,9,511,511,0,34,0,0
VectorMapJoinInnerLongOperator.java,0,0,1,8,0,1,8,511,511,0,38,0,0
VectorMapJoinInnerBigOnlyLongOperator.java,0,0,1,8,0,1,8,511,511,0,38,0,0
VectorMapJoinOuterStringOperator.java,0,0,1,8,0,1,8,511,511,0,38,0,0
VectorMapJoinLeftSemiMultiKeyOperator.java,0,0,1,9,0,1,9,511,511,0,33,0,0
VectorMapJoinCommonOperator.java,0,0,2,19,0,2,19,278,44,70,19,0,1
VectorMapJoinInnerMultiKeyOperator.java,0,0,1,9,0,1,9,511,511,0,33,0,0
VectorMapJoinInnerBigOnlyGenerateResultOperator.java,0,0,1,5,0,1,5,511,511,0,67,0,0
VectorMapJoinOuterMultiKeyOperator.java,0,0,1,8,0,1,8,511,511,0,38,0,0
VectorMapJoinRowBytesContainer.java,0,0,1,6,0,1,6,511,511,0,68,0,1
VectorUDAFAvgTimestamp.java,482,0,2,2,0,2,2,44,44,48,48,0,1
VectorUDAFVarSampTimestamp.java,527,0,2,2,0,2,2,44,44,48,48,0,1
VectorUDAFCount.java,0,0,1,10,0,1,10,44,44,0,101,0,0
VectorUDAFVarPopTimestamp.java,527,0,2,2,0,2,2,44,44,48,48,0,1
VectorUDAFStdSampTimestamp.java,527,0,2,2,0,2,2,44,44,48,48,2,0
VectorUDAFStdPopTimestamp.java,527,0,2,2,0,2,2,44,44,48,48,0,1
VectorMapJoinOptimizedLongCommon.java,0,0,1,4,0,1,4,44,44,0,134,2,0
VectorMapJoinFastHashTableLoader.java,0,0,1,5,0,1,5,511,511,0,69,0,0
VectorMapJoinFastLongHashMap.java,20,0,1,6,0,1,6,44,44,0,77,5,0
VectorMapJoinFastStringCommon.java,0,2,1,3,0,1,3,44,44,0,188,0,1
VectorMapJoinFastLongHashTable.java,0,13,2,9,0,2,9,44,44,15,50,0,2
VectorMapJoinFastStringHashSet.java,2,0,1,3,0,1,3,44,44,0,194,4,0
VectorMapJoinFastMultiKeyHashMultiSet.java,23,0,1,3,0,1,3,44,44,0,194,7,0
VectorMapJoinFastLongHashSet.java,14,0,1,5,0,1,5,44,44,0,96,5,0
VectorMapJoinFastMultiKeyHashSet.java,24,0,1,3,0,1,3,44,44,0,194,7,0
VectorMapJoinFastValueStore.java,113,0,1,4,0,1,4,44,44,0,129,46,0
VectorMapJoinFastBytesHashMap.java,8,0,1,6,0,1,6,44,44,0,77,4,0
VectorMapJoinFastLongHashMultiSet.java,11,0,1,5,0,1,5,44,44,0,96,5,0
VectorMapJoinFastTableContainer.java,0,0,1,8,0,1,8,511,511,0,39,0,0
VectorMapJoinFastBytesHashSet.java,1,0,1,5,0,1,5,44,44,0,96,4,0
VectorMapJoinFastBytesHashMultiSet.java,6,0,1,6,0,1,6,44,44,0,77,4,0
VectorMapJoinFastStringHashMap.java,2,0,1,3,0,1,3,44,44,0,194,4,0
VectorMapJoinFastLongHashUtil.java,0,0,1,3,0,1,3,44,44,0,188,0,1
VectorMapJoinFastStringHashMultiSet.java,2,0,1,3,0,1,3,44,44,0,194,4,0
VectorMapJoinFastBytesHashTable.java,0,12,1,7,0,1,7,44,44,0,64,0,1
VectorMapJoinFastMultiKeyHashMap.java,17,0,1,3,0,1,3,44,44,0,194,5,0
AbstractCorrelationProcCtx.java,19,0,1,3,0,1,3,119,119,0,514,0,1
CorrelationOptimizer.java,0,0,1,17,0,1,17,71,71,0,73,0,0
QueryPlanTreeTransformation.java,0,0,1,8,0,1,8,511,511,0,130,0,0
ReduceSinkDeDuplication.java,125,0,6,31,0,6,31,78,2,30,74,24,0
PartitionExpressionForMetastore.java,0,6,3,10,0,3,10,268,84,23,90,0,0
PartitionPruner.java,0,0,2,96,0,2,96,291,71,45,28,0,0
ExprProcFactory.java,0,3,1,18,0,1,18,1491,1491,0,135,0,0
UnionProcFactory.java,0,0,1,16,0,1,16,511,511,0,166,0,0
PartitionConditionRemover.java,0,0,1,5,0,1,5,71,71,0,466,0,0
PcrExprProcFactory.java,27,0,3,16,0,3,16,100,71,75,134,21,0
RewriteQueryUsingAggregateIndexCtx.java,0,2,3,16,0,3,16,691,70,50,109,0,1
RewriteParseContextGenerator.java,1,0,2,8,0,2,8,780,70,53,234,0,1
RewriteGBUsingIndex.java,0,3,3,15,0,3,15,691,71,44,116,0,0
SplitSparkWorkResolver.java,0,0,1,5,0,1,5,209,209,0,98,0,0
SparkReduceSinkMapJoinProc.java,3,0,2,17,0,2,17,320,128,36,36,0,0
SparkSortMergeJoinFactory.java,0,6,1,5,0,1,5,1491,1491,0,99,0,0
LocalMapJoinProcFactory.java,0,0,1,16,0,1,16,511,511,0,127,0,0
GenSparkSkewJoinProcessor.java,0,0,4,17,0,4,17,277,110,56,33,0,1
BucketingSortingCtx.java,0,0,2,5,0,2,5,128,128,9,282,0,1
SortMergeJoinTaskDispatcher.java,0,0,1,20,0,1,20,209,209,0,50,0,0
MetadataOnlyOptimizer.java,1,0,1,19,0,1,19,20,20,0,88,0,0
SparkMapJoinResolver.java,2,0,1,17,0,1,17,110,110,0,35,0,1
SerializeFilter.java,0,0,1,5,0,1,5,209,209,0,38,0,0
CommonJoinTaskDispatcher.java,0,0,2,32,0,2,32,360,209,41,32,0,0
Vectorizer.java,142,0,10,136,0,10,136,397,36,17,7,74,4
BucketingSortingOpProcFactory.java,1,0,2,7,0,2,7,128,128,9,188,0,1
NullScanTaskDispatcher.java,3,0,1,9,0,1,9,511,511,0,70,0,0
GenMRSkewJoinProcessor.java,0,5,3,34,0,3,34,277,110,84,70,0,1
SamplingOptimizer.java,5,0,1,4,0,1,4,70,70,0,323,0,0
LlapDecider.java,47,0,10,18,0,10,18,292,33,13,27,19,4
Generator.java,0,0,1,7,0,1,7,71,71,0,346,0,0
ListBucketingPruner.java,0,0,1,9,0,1,9,71,71,0,142,0,0
HiveRexExecutorImpl.java,80,0,1,1,0,1,1,110,110,0,0,0,0
TraitsUtil.java,0,0,1,13,0,1,13,15,15,0,44,0,0
HiveRelOptUtil.java,0,0,1,10,0,1,10,128,128,0,43,2,0
CalciteSemanticException.java,0,0,1,3,0,1,3,110,110,0,189,0,0
HiveDefaultRelMetadataProvider.java,0,0,1,15,0,1,15,15,15,0,38,0,0
HiveCalciteUtil.java,102,0,6,26,0,6,26,84,15,31,20,0,1
HivePlannerContext.java,43,0,1,1,0,1,1,128,128,0,0,0,0
HiveRelBuilder.java,94,0,1,1,0,1,1,128,128,0,0,30,0
HiveRexUtil.java,585,0,8,8,0,8,8,128,128,16,16,40,1
HiveRelFactories.java,3,0,4,5,0,4,5,119,110,60,45,0,2
RelOptHiveTable.java,4,0,3,44,0,3,44,72,15,42,14,0,1
AnnotateWithOpTraits.java,0,0,1,5,0,1,5,71,71,0,156,0,0
OpTraitsRulesProcFactory.java,1,0,1,11,0,1,11,3,3,0,78,0,1
AnnotateWithStatistics.java,0,0,1,6,0,1,6,71,71,0,151,0,0
StatsRulesProcFactory.java,309,0,7,47,0,7,47,95,15,79,20,29,2
HiveRelFieldTrimmer.java,250,0,6,21,0,6,21,103,71,27,33,0,1
HiveAggregatePullUpConstantsRule.java,47,0,1,1,0,1,1,128,128,0,0,18,0
HiveProjectMergeRule.java,0,0,1,4,0,1,4,128,128,0,124,0,0
HiveFilterJoinRule.java,0,0,1,4,0,1,4,128,128,0,124,0,0
HiveFilterProjectTransposeRule.java,144,0,2,4,0,2,4,72,15,67,146,0,0
HiveExpandDistinctAggregatesRule.java,0,0,2,4,0,2,4,119,110,62,94,0,0
HiveSortLimitPullUpConstantsRule.java,164,0,4,4,0,4,4,128,128,10,10,38,0
HiveInsertExchange4JoinRule.java,0,0,1,10,0,1,10,71,71,0,37,0,0
HiveProjectFilterPullUpConstantsRule.java,177,0,1,1,0,1,1,128,128,0,0,24,0
HivePreFilteringRule.java,0,0,3,10,0,3,10,72,15,24,26,0,0
HiveFilterAggregateTransposeRule.java,0,0,1,2,0,1,2,15,15,0,2,0,0
HiveJoinAddNotNullRule.java,0,25,3,9,0,3,9,128,128,24,42,0,0
HiveFilterSortTransposeRule.java,0,0,1,2,0,1,2,128,128,0,2,0,0
HiveSortUnionReduceRule.java,0,0,2,3,0,2,3,110,110,51,26,0,0
HiveJoinToMultiJoinRule.java,35,0,2,9,0,2,9,100,71,49,34,0,0
HiveSortJoinReduceRule.java,0,0,3,6,0,3,6,119,110,29,17,0,0
HiveWindowingFixRule.java,0,0,1,3,0,1,3,128,128,0,106,0,0
HiveReduceExpressionsRule.java,955,0,7,7,0,7,7,119,110,23,23,69,0
HivePartitionPruneRule.java,0,0,1,3,0,1,3,15,15,0,184,0,0
HiveJoinProjectTransposeRule.java,0,0,1,5,0,1,5,128,128,0,44,0,0
HiveJoinPushTransitivePredicatesRule.java,13,0,4,6,0,4,6,84,15,24,47,0,0
HiveFilterProjectTSTransposeRule.java,0,0,2,4,0,2,4,72,15,6,2,0,0
HiveAggregateProjectMergeRule.java,0,0,1,4,0,1,4,128,128,0,30,0,0
HiveReduceExpressionsWithStatsRule.java,330,0,1,1,0,1,1,128,128,0,0,51,0
HivePointLookupOptimizerRule.java,381,0,1,1,0,1,1,128,128,0,0,55,0
HiveSortMergeRule.java,0,0,1,4,0,1,4,128,128,0,11,0,0
HiveSortRemoveRule.java,0,0,1,2,0,1,2,110,110,0,84,0,0
HiveAggregateJoinTransposeRule.java,1,0,2,6,0,2,6,119,110,62,28,0,0
HiveRulesRegistry.java,21,0,1,2,0,1,2,128,128,0,113,0,0
HiveFilterSetOpTransposeRule.java,0,0,1,3,0,1,3,128,128,0,196,0,0
HiveUnionPullUpConstantsRule.java,154,0,5,5,0,5,5,128,128,6,6,35,0
HiveUnion.java,0,0,2,4,0,2,4,128,128,49,137,0,0
HiveSortLimit.java,0,0,2,6,0,2,6,65,2,1,20,0,0
HiveSemiJoin.java,7,0,3,6,0,3,6,119,110,30,50,0,0
HiveTableScan.java,15,0,3,16,0,3,16,62,15,46,30,3,0
HiveMultiJoin.java,15,0,1,4,0,1,4,71,71,0,71,0,0
HiveJoin.java,8,0,3,18,0,3,18,119,110,30,25,0,0
HiveProject.java,0,0,4,12,0,4,12,84,15,20,38,0,0
HiveAggregate.java,0,7,3,10,0,3,10,119,110,50,51,2,0
HiveFilter.java,0,0,2,6,0,2,6,119,110,62,85,0,0
HiveCostModel.java,0,0,1,6,0,1,6,128,128,0,58,0,0
HiveAlgorithmsUtil.java,2,0,2,5,0,2,5,56,2,61,90,10,0
HiveRelMdCost.java,1,0,1,3,0,1,3,110,110,0,154,0,0
HiveVolcanoPlanner.java,0,0,1,11,0,1,11,128,128,0,58,0,0
HiveDefaultCostModel.java,1,0,1,6,0,1,6,110,110,0,61,0,0
HiveOnTezCostModel.java,6,0,1,8,0,1,8,110,110,0,43,0,0
HiveRelMdPredicates.java,0,466,5,6,0,5,6,84,15,42,34,91,0
HiveRelMdDistinctRowCount.java,0,0,1,10,0,1,10,110,110,0,66,0,0
HiveRelMdRowCount.java,2,0,1,14,0,1,14,110,110,0,40,0,0
HiveRelMdSelectivity.java,0,0,1,12,0,1,12,110,110,0,54,0,0
HiveRelMdMemory.java,0,0,1,5,0,1,5,110,110,0,82,0,0
HiveRelMdDistribution.java,0,0,1,5,0,1,5,110,110,0,83,0,0
FilterSelectivityEstimator.java,1,0,2,18,0,2,18,62,15,58,35,0,0
HiveRelMdSize.java,0,0,1,7,0,1,7,110,110,0,55,0,0
HiveRelMdUniqueKeys.java,0,2,1,9,0,1,9,110,110,0,65,0,0
HiveRelMdCollation.java,1,0,1,5,0,1,5,110,110,0,83,0,0
HiveRelMdParallelism.java,0,0,1,7,0,1,7,110,110,0,55,0,0
JoinTypeCheckCtx.java,0,0,1,10,0,1,10,128,128,0,75,0,1
TypeConverter.java,8,0,1,18,0,1,18,128,128,0,40,0,1
SqlFunctionConverter.java,39,0,6,40,0,6,40,71,15,30,17,0,1
ExprNodeConverter.java,73,0,3,28,0,3,28,128,128,46,24,1,0
ASTBuilder.java,32,0,4,27,0,4,27,56,2,57,27,1,1
ASTConverter.java,42,0,3,38,0,3,38,65,2,78,18,1,0
HiveGBOpConvUtil.java,1,0,2,9,0,2,9,320,128,116,52,0,1
RexNodeConverter.java,101,0,4,37,0,4,37,103,71,47,19,1,0
PlanModifierForASTConv.java,0,0,2,20,0,2,20,780,70,10,25,0,0
JoinCondTypeCheckProcFactory.java,0,0,1,9,0,1,9,511,511,0,62,0,0
HiveOpConverterPostProc.java,0,4,3,10,0,3,10,563,71,80,42,0,1
HiveOpConverter.java,16,0,6,45,0,6,45,560,110,32,10,0,1
CanAggregateDistinct.java,27,0,1,1,0,1,1,70,70,0,0,0,0
HiveSqlSumAggFunction.java,4,0,3,4,0,3,4,70,70,8,46,0,0
HiveSqlCountAggFunction.java,7,0,2,3,0,2,3,70,70,15,69,0,0
TaskSpecBuilder.java,77,0,4,4,0,4,4,281,109,23,23,16,0
TestHiveAsyncLogging.java,49,0,1,1,0,1,1,209,209,0,0,18,0
TestHiveConf.java,24,0,3,18,0,3,18,173,22,42,91,0,1
TestHiveBaseChar.java,2,0,1,4,0,1,4,1,1,0,296,0,1
MetricsTestUtils.java,8,0,3,4,0,3,4,186,186,41,34,0,0
TestCodahaleMetrics.java,0,14,1,6,0,1,6,186,186,0,54,0,0
TestDateParser.java,56,0,1,1,0,1,1,187,187,0,0,3,0
ServerUtils.java,30,0,2,5,0,2,5,66,13,106,410,3,0
FileUtils.java,0,3,8,55,0,8,55,416,2,24,47,27,4
StringableMap.java,80,0,1,1,0,1,1,22,22,0,0,22,0
HiveStatsUtils.java,59,0,1,4,0,1,4,110,110,0,273,0,0
StatsSetupConst.java,5,0,4,22,0,4,22,800,110,37,97,1,0
JavaUtils.java,5,0,1,13,0,1,13,22,22,0,209,0,1
LogUtils.java,29,0,1,7,0,1,7,209,209,0,291,4,0
ValidTxnList.java,0,0,1,4,0,1,4,119,119,0,219,0,0
HiveConf.java,372,0,119,900,0,119,900,176,1,1,3,5,53
Validator.java,29,0,3,10,0,3,10,197,2,62,91,0,2
PerfLogger.java,39,0,6,29,0,6,29,99,41,25,61,4,1
HiveBaseChar.java,6,0,1,3,0,1,3,1,1,0,470,0,1
HiveVarchar.java,0,0,1,3,0,1,3,1,1,0,470,0,1
CommonCliOptions.java,21,0,1,3,0,1,3,209,209,0,833,0,0
TezJsonParser.java,0,7,1,6,0,1,6,110,110,0,59,0,0
Op.java,130,0,1,4,0,1,4,110,110,0,98,0,0
Vertex.java,69,0,1,5,0,1,5,110,110,0,74,0,0
TezJsonParserUtils.java,53,0,1,1,0,1,1,110,110,0,0,0,0
MetricsReporting.java,1,0,1,2,0,1,2,154,154,0,323,0,1
CodahaleMetrics.java,23,0,2,7,0,2,7,170,154,130,53,0,1
MetricsConstant.java,18,0,6,12,0,6,12,85,10,28,26,0,1
StackServlet.java,0,0,1,2,0,1,2,74,74,0,0,0,0
HttpServer.java,23,0,7,11,0,7,11,229,74,26,15,0,3
FixedSizedObjectPool.java,5,0,1,4,0,1,4,209,209,0,126,0,1
DateParser.java,31,0,1,1,0,1,1,187,187,0,0,3,0
StreamPrinter.java,4,0,3,4,0,3,4,12,3,12,215,0,3
DateUtils.java,0,19,1,5,0,1,5,44,44,0,97,0,1
ShutdownHookManager.java,0,0,1,5,0,1,5,546,546,0,254,0,0
HiveStringUtils.java,17,0,1,8,0,1,8,1491,1491,0,167,0,1
FileOutputCommitterContainer.java,0,0,1,65,0,1,65,2,2,0,17,0,1
DynamicPartitionFileRecordWriterContainer.java,0,0,1,5,0,1,5,154,154,0,144,0,0
HCatBaseInputFormat.java,17,0,1,61,0,1,61,41,41,0,19,0,1
SpecialCases.java,0,0,1,10,0,1,10,84,84,0,67,0,0
FosterStorageHandler.java,3,0,2,50,0,2,50,23,2,77,22,0,1
HCatUtil.java,0,0,1,77,0,1,77,182,182,0,15,0,1
HCatConstants.java,3,0,1,71,0,1,71,41,41,0,16,0,1
HiveClientCache.java,2,0,1,33,0,1,33,511,511,0,33,0,0
HCatAuthUtil.java,0,0,3,5,0,3,5,95,36,22,116,0,0
TestPermsGrp.java,0,0,1,72,0,1,72,511,511,0,15,0,0
TestSemanticAnalysis.java,15,0,1,70,0,1,70,187,187,0,15,0,0
TestHCatMultiOutputFormat.java,0,12,4,38,0,4,38,201,22,37,31,2,1
TestHCatOutputFormat.java,0,0,1,69,0,1,69,511,511,0,15,0,0
TestHCatPartitionPublish.java,0,0,1,36,0,1,36,511,511,0,30,0,0
TestHCatExternalDynamicPartitioned.java,0,0,1,8,0,1,8,1491,1491,0,121,0,0
HCatBaseTest.java,0,0,1,30,0,1,30,1491,1491,0,34,0,0
TestHCatAuthUtil.java,0,0,3,5,0,3,5,95,36,22,116,0,0
Util.java,0,0,1,41,0,1,41,187,187,0,25,0,0
HCatClientHMSImpl.java,0,0,1,35,0,1,35,209,209,0,29,0,0
TestHCatClient.java,0,33,1,48,0,1,48,22,22,0,24,0,1
Main.java,40,0,2,24,0,2,24,112,70,128,50,0,1
AppConfig.java,3,0,2,41,0,2,41,112,70,128,29,0,1
SecureProxySupport.java,20,0,2,23,0,2,23,150,119,47,52,7,1
ExecServiceImpl.java,1,0,1,20,0,1,20,1,1,0,59,2,0
TestStreaming.java,19,0,6,20,2,6,20,96,22,36,41,0,4
StreamingIntegrationTester.java,0,0,2,5,0,2,5,60,2,51,195,0,2
TestMutations.java,2,0,1,2,0,1,2,33,33,0,239,0,0
StreamingTestUtils.java,5,0,1,3,0,1,3,33,33,0,119,0,0
StreamingAssert.java,4,0,1,3,0,1,3,44,44,0,103,0,0
TestLock.java,11,0,1,4,0,1,4,119,119,0,107,0,1
HiveEndPoint.java,51,0,4,17,1,4,17,70,22,22,48,21,3
Lock.java,3,0,1,4,0,1,4,119,119,0,107,2,0
TestHCatLoader.java,55,0,2,84,0,2,84,766,41,148,13,1,0
TestHCatStorerMulti.java,0,0,1,72,0,1,72,1491,1491,0,14,0,0
Hadoop23Shims.java,0,232,8,125,0,8,125,446,34,28,13,28,2
ProxyFileSystem.java,3,0,1,17,0,1,17,1491,1491,0,126,1,0
ShimLoader.java,4,0,1,22,0,1,22,34,34,0,117,0,1
HadoopShimsSecure.java,0,39,2,46,0,2,46,788,84,19,35,0,2
ZooKeeperTokenStore.java,4,0,2,17,0,2,17,339,339,11,96,0,0
DBTokenStore.java,15,0,1,12,0,1,12,41,41,0,86,1,0
HiveDelegationTokenManager.java,172,0,2,2,0,2,2,190,41,4,4,0,1
DelegationTokenSecretManager.java,25,0,1,10,0,1,10,339,339,0,207,0,0
HadoopThriftAuthBridge.java,0,113,5,24,0,5,24,153,50,22,82,0,0
TokenStoreDelegationTokenSecretManager.java,0,11,2,11,0,2,11,339,339,11,155,0,0
TestDbNotificationListener.java,18,0,4,13,0,4,13,585,110,24,37,1,0
UDF1.java,0,0,1,2,0,1,2,187,187,0,0,0,0
UDF2.java,0,0,1,2,0,1,2,187,187,0,0,0,0
LlapItUtils.java,90,0,2,2,0,2,2,109,109,4,4,21,1
QTestUtil.java,178,0,19,241,0,19,241,232,70,9,11,38,9
HBaseQTestUtil.java,9,0,4,17,0,4,17,194,2,48,140,0,3
HBaseTestSetup.java,0,5,3,15,0,3,15,128,70,64,158,0,2
AccumuloQTestUtil.java,0,0,1,5,0,1,5,511,511,0,120,0,0
InjectableDummyAuthenticator.java,0,0,2,6,1,2,6,132,110,54,254,0,2
DummyAuthenticator.java,0,0,2,7,1,2,7,132,110,54,328,0,2
SQLStdHiveAuthorizationValidatorForTest.java,36,0,3,8,1,3,8,132,110,36,97,5,1
MiniHS2.java,96,0,7,24,0,7,24,184,41,12,39,12,4
TestLocationQueries.java,0,0,1,13,0,1,13,511,511,0,138,0,0
TestMTQueries.java,0,0,1,15,0,1,15,1491,1491,0,182,0,0
TestMarkPartition.java,0,0,1,6,0,1,6,511,511,0,339,0,0
AbstractTestAuthorizationApiAuthorizer.java,0,0,1,3,0,1,3,511,511,0,222,0,0
