Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,CountPathMin,CountPathMean,CountPathMax,MaxNestingMin,MaxNestingMean,MaxNestingMax,NumberOfLinesAdded,NumberOfLinesRemoved,ChangedByNCommitsInCurrentVersion,ChangedByNCommitsInCurrentVersionAndPreviousVersions,BugsFixedInNCommits,AuthorsInCurrentVersion,AuthorsInCurrentAndPreviousVersions,AuthorsAvgExpertise,AuthorsMinExpertise,AvgCommitTimeForCurrentVersion,AvgCommitTimeForCurrentVersionAndPreviousVersions,ChangedComments,UnchangedComments,Priority
File,TestHCatClientNotification.java,18.0,2.0,16.0,0.0,1.0,1.0,1.0,1.0,1.6666666666666667,15.0,0.0,3.0,1.0,3.0,13.0,12.0,2.0,13.0,0.0,0.0,0.0,13.0,300.0,39.0,231.0,109.0,159.0,30.0,184.0,199.0,98.0,138.0,2.0,2.0,2.0,1.0,6.666666666666667,0.13,14.0,14.0,14.0,13.0,1.0,4.076923076923077,7.0,3.0,14.692307692307692,35.0,1.0,1.0769230769230769,2.0,0.0,0.0769230769230769,1.0,0,0,3,9,0,3,9,158,133,25,90,5,0,None
File,TestHCatDynamicPartitioned.java,19.0,2.0,15.0,1.0,2.0,2.0,2.0,1.0,1.0,25.0,2.0,1.0,2.0,5.0,9.0,7.0,0.0,9.0,0.0,0.0,5.0,4.0,235.0,37.0,167.0,56.0,105.0,31.0,111.0,132.0,50.0,91.0,9.0,9.0,11.0,3.0,67.0,0.19,20.0,20.0,22.0,9.0,0.0,4.875,15.0,1.0,5.0,15.0,1.0,25.375,192.0,0.0,0.5,2.0,0,0,1,60,0,1,60,247,247,0,20,0,0,None
File,TestHCatLoaderComplexSchema.java,17.0,1.0,15.0,1.0,2.0,2.0,2.0,1.0,1.0,4.875,0.0,8.0,2.0,5.0,17.0,15.0,1.0,17.0,0.0,10.0,0.0,7.0,398.0,47.0,312.0,117.0,200.0,39.0,176.0,205.0,105.0,127.0,6.0,6.0,7.0,1.875,9.25,0.13,30.0,30.0,32.0,20.0,0.0,4.0625,10.0,1.0,4.6875,18.0,1.0,1.875,6.0,0.0,0.375,2.0,0,5,2,50,0,2,50,398,247,205,29,0,1,None
File,TestHCatLoaderEncryption.java,12.0,1.0,11.0,0.0,2.0,2.0,2.0,1.0,1.0,17.5,0.0,4.0,6.0,7.0,22.0,16.0,9.0,22.0,5.0,9.0,0.0,8.0,411.0,52.0,332.0,145.0,187.0,28.0,223.0,270.0,138.0,156.0,6.0,6.0,7.0,1.75,22.5,0.08,42.0,42.0,44.0,22.0,0.0,4.714285714285714,16.0,1.0,6.095238095238095,28.0,1.0,2.952380952380953,24.0,0.0,0.7142857142857143,2.0,0,5,3,12,0,3,12,316,151,102,62,0,2,None
File,TestHCatLoaderStorer.java,50.0,6.0,39.0,6.0,1.0,1.0,1.0,1.0,1.0,24.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,2.0,198.0,24.0,137.0,45.0,105.0,39.0,92.0,99.0,43.0,70.0,2.0,2.0,2.0,2.0,0.0,0.28,4.0,4.0,4.0,3.0,5.0,7.0,11.0,8.0,16.333333333333332,22.0,1.0,1.3333333333333333,2.0,0.0,0.6666666666666666,2.0,0,0,1,27,0,1,27,151,151,0,52,0,1,None
File,TestHCatNonPartitioned.java,22.0,3.0,18.0,1.0,3.0,3.0,3.0,1.0,1.0,20.0,2.0,1.0,0.0,2.0,5.0,5.0,0.0,5.0,0.0,1.0,2.0,2.0,167.0,27.0,116.0,43.0,68.0,25.0,79.0,94.0,40.0,62.0,5.0,5.0,5.0,3.0,60.0,0.22,14.0,14.0,14.0,5.0,0.0,2.75,6.0,1.0,5.75,12.0,1.0,8.5,16.0,0.0,0.5,1.0,0,0,1,67,0,1,67,247,247,0,18,0,0,None
File,TestHCatPartitionPublish.java,18.0,2.0,15.0,1.0,2.0,2.0,2.0,1.0,1.0,26.5,0.0,2.0,3.0,9.0,10.0,7.0,0.0,10.0,1.0,2.0,2.0,5.0,272.0,35.0,213.0,101.0,123.0,26.0,158.0,177.0,90.0,106.0,3.0,3.0,3.0,1.5,39.0,0.12,17.0,17.0,17.0,10.0,0.0,5.1,19.0,0.0,10.7,27.0,1.0,1.7,4.0,0.0,0.5,1.0,0,3,1,37,0,1,37,550,550,0,39,2,0,None
File,TestHCatStorer.java,6.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,8.857142857142858,0.0,3.0,1.0,3.0,30.0,29.0,1.0,30.0,1.0,0.0,0.0,29.0,298.0,36.0,239.0,113.0,93.0,23.0,110.0,141.0,51.0,93.0,1.0,1.0,1.0,2.0,15.571428571428571,0.1,30.0,30.0,30.0,30.0,0.0,2.8292682926829267,11.0,1.0,4.121951219512195,22.0,1.0,2.024390243902439,36.0,0.0,0.1951219512195122,3.0,0,801,2,73,0,2,73,107,81,44,18,68,0,None
File,TestHCatStorerMulti.java,13.0,1.0,11.0,0.0,2.0,2.0,2.0,1.0,1.0,10.0,0.0,3.0,1.0,8.0,12.0,11.0,1.0,12.0,0.0,5.0,0.0,7.0,241.0,40.0,183.0,78.0,109.0,18.0,135.0,154.0,71.0,97.0,3.0,3.0,4.0,1.6666666666666667,18.666666666666668,0.1,18.0,18.0,19.0,12.0,0.0,5.2727272727272725,11.0,1.0,5.727272727272728,12.0,1.0,1.6363636363636365,4.0,0.0,0.4545454545454545,2.0,0,0,1,73,0,1,73,247,247,0,17,0,0,None
File,TestHCatUtil.java,19.0,2.0,15.0,2.0,2.0,2.0,2.0,1.0,1.0,26.0,0.0,1.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,2.0,0.0,5.0,184.0,25.0,130.0,60.0,77.0,29.0,81.0,93.0,47.0,60.0,5.0,5.0,5.0,1.0,0.0,0.22,11.0,11.0,11.0,7.0,1.0,6.428571428571429,18.0,1.0,5.857142857142857,13.0,1.0,1.5714285714285714,5.0,0.0,0.5714285714285714,4.0,1,0,1,64,0,1,64,284,284,0,21,0,1,None
File,TestHS2AuthzContext.java,9.0,1.0,8.0,0.0,1.0,1.0,1.0,1.0,1.5,16.0,0.0,2.0,2.0,3.0,7.0,5.0,0.0,7.0,0.0,2.0,0.0,5.0,135.0,19.0,91.0,56.0,33.0,25.0,61.0,71.0,48.0,28.0,2.0,2.0,2.0,1.0,39.0,0.27,8.0,8.0,8.0,7.0,0.0,2.857142857142857,7.0,1.0,5.285714285714286,17.0,1.0,1.1428571428571428,2.0,0.0,0.1428571428571428,1.0,0,0,1,9,1,1,9,182,182,0,85,0,0,None
File,TestHS2ClearDanglingScratchDir.java,43.0,7.0,33.0,3.0,3.0,3.0,3.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,78.0,10.0,48.0,25.0,28.0,20.0,37.0,40.0,22.0,24.0,3.0,3.0,3.0,1.0,0.0,0.42,3.0,3.0,3.0,1.0,7.0,7.0,7.0,26.0,26.0,26.0,2.0,2.0,2.0,2.0,2.0,2.0,0,4,2,3,0,2,3,316,81,100,50,20,1,None
File,TestHS2HttpServer.java,16.0,1.0,15.0,1.0,2.0,2.0,2.0,1.0,1.0,24.0,0.0,1.0,2.0,4.0,6.0,4.0,0.0,6.0,0.0,1.0,0.0,5.0,156.0,19.0,117.0,63.0,64.0,25.0,75.0,90.0,57.0,45.0,5.0,5.0,5.0,1.0,63.0,0.21,12.0,12.0,12.0,6.0,1.0,3.333333333333333,9.0,1.0,7.0,14.0,1.0,2.833333333333333,10.0,0.0,1.0,4.0,3,0,5,10,0,5,10,148,12,59,47,0,3,None
File,TestHadoopAuthBridge23.java,18.0,1.0,15.0,3.0,2.0,2.0,2.0,1.0,1.0,9.125,0.0,8.0,0.0,2.0,19.0,19.0,1.0,19.0,0.0,7.0,0.0,12.0,417.0,46.0,306.0,122.0,190.0,68.0,172.0,206.0,103.0,134.0,4.0,4.0,4.0,2.0,9.625,0.22,29.0,29.0,30.0,19.0,0.0,2.611111111111111,9.0,1.0,7.444444444444445,34.0,1.0,1.6666666666666667,6.0,0.0,0.5,2.0,0,0,2,10,0,2,10,90,7,282,66,0,1,None
File,TestHadoopFileStatus.java,11.0,1.0,10.0,0.0,1.0,1.0,1.0,1.0,1.0,11.5,0.0,2.0,2.0,2.0,4.0,2.0,0.0,4.0,0.0,1.0,0.0,3.0,92.0,11.0,59.0,35.0,24.0,22.0,42.0,48.0,33.0,20.0,2.0,2.0,2.0,1.5,25.0,0.37,5.0,5.0,5.0,4.0,1.0,4.25,10.0,2.0,7.25,20.0,1.0,1.25,2.0,0.0,0.25,1.0,0,0,1,2,0,1,2,20,20,0,0,21,0,None
File,TestHdfsUtils.java,23.0,3.0,16.0,4.0,1.0,1.0,1.0,1.0,1.0,16.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,184.0,30.0,113.0,62.0,75.0,41.0,91.0,98.0,56.0,71.0,1.0,1.0,1.0,1.0,0.0,0.36,6.0,6.0,6.0,6.0,2.0,2.0,2.0,11.0,12.333333333333334,14.0,1.0,1.0,1.0,0.0,0.0,0.0,184,0,1,1,0,1,1,1,1,0,0,41,0,None
File,TestHive.java,35.0,3.0,28.0,4.0,3.0,3.0,3.0,1.0,1.0864197530864197,16.85185185185185,0.037037037037037,1.0,4.0,5.0,22.0,18.0,2.0,22.0,0.0,9.0,2.0,11.0,871.0,108.0,662.0,183.0,525.0,110.0,433.0,491.0,178.0,383.0,8.0,8.0,8.0,1.3950617283950617,32.4320987654321,0.17,56.0,56.0,57.0,22.0,0.0,4.020802377414562,30.0,0.0,8.442793462109956,98.0,0.0,26.699851411589897,8193.0,0.0,0.5973254086181278,4.0,4,0,3,42,0,3,42,184,20,136,76,0,2,None
File,TestHiveAccumuloTypes.java,355.0,67.0,261.0,29.0,2.0,2.0,2.0,1.0,1.0,92.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,826.0,140.0,612.0,282.0,514.0,76.0,500.0,507.0,234.0,395.0,2.0,2.0,2.0,1.0,0.0,0.12,4.0,4.0,4.0,2.0,29.0,29.5,30.0,72.0,73.0,74.0,2.0,2.0,2.0,1.0,1.0,1.0,0,0,1,2,0,1,2,24,24,0,616,0,0,None
File,TestHiveAlterHandler.java,25.0,3.0,22.0,0.0,1.0,1.0,1.0,1.0,1.0,12.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,108.0,17.0,74.0,42.0,58.0,17.0,59.0,63.0,39.0,54.0,1.0,1.0,1.0,1.0,0.0,0.23,3.0,3.0,3.0,3.0,1.0,1.0,1.0,17.0,17.0,17.0,1.0,1.0,1.0,0.0,0.0,0.0,108,0,1,1,0,1,1,20,20,0,0,17,0,None
File,TestHiveAuthorizationTaskFactory.java,15.0,0.0,12.0,2.0,2.0,2.0,2.0,1.0,1.0,21.0,0.0,2.0,1.0,9.0,27.0,26.0,8.0,27.0,0.0,1.0,1.0,25.0,490.0,18.0,389.0,148.0,240.0,83.0,246.0,327.0,148.0,223.0,3.0,3.0,3.0,1.5,62.5,0.21,55.0,55.0,55.0,27.0,1.0,4.923076923076923,25.0,2.0,11.423076923076923,26.0,1.0,2.5384615384615383,4.0,0.0,0.5769230769230769,1.0,0,0,1,9,0,1,9,247,247,0,115,0,0,None
File,TestHiveAuthorizerCheckInvocation.java,14.0,1.0,12.0,0.0,1.0,1.0,1.0,1.0,1.5,19.5,0.0,2.0,3.0,8.0,24.0,21.0,1.0,24.0,0.0,7.0,0.0,17.0,433.0,61.0,337.0,167.0,212.0,35.0,222.0,251.0,124.0,181.0,4.0,3.0,4.0,1.0,32.0,0.1,28.0,27.0,28.0,24.0,1.0,4.625,15.0,1.0,7.75,13.0,1.0,1.1666666666666667,4.0,0.0,0.125,2.0,0,0,2,18,1,2,18,192,182,189,51,0,1,None
File,TestHiveAuthorizerShowFilters.java,10.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.6666666666666667,14.666666666666666,0.0,3.0,6.0,11.0,18.0,12.0,0.0,18.0,0.0,9.0,0.0,9.0,279.0,40.0,187.0,85.0,95.0,52.0,104.0,134.0,67.0,79.0,3.0,3.0,3.0,1.0,29.33333333333333,0.28,24.0,24.0,24.0,18.0,1.0,3.333333333333333,10.0,1.0,3.888888888888889,11.0,1.0,1.3333333333333333,3.0,0.0,0.3333333333333333,2.0,0,0,1,11,1,1,11,182,182,0,48,0,0,None
File,TestHiveBinarySearchRecordReader.java,10.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,0.0,3.0,1.0,0.0,24.0,23.0,5.0,24.0,0.0,3.0,0.0,21.0,331.0,51.0,247.0,77.0,150.0,33.0,183.0,210.0,68.0,148.0,1.0,1.0,1.0,2.333333333333333,18.33333333333333,0.13,24.0,24.0,24.0,24.0,0.0,3.3043478260869565,19.0,0.0,6.695652173913044,20.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,14,0,1,14,24,24,0,131,0,0,None
File,TestHiveClientCache.java,13.0,1.0,11.0,2.0,1.0,1.0,1.0,1.0,1.6666666666666667,20.0,0.0,3.0,2.0,2.0,14.0,12.0,4.0,14.0,0.0,0.0,0.0,14.0,267.0,35.0,196.0,106.0,102.0,42.0,134.0,155.0,93.0,92.0,4.0,4.0,4.0,1.0,36.66666666666666,0.21,18.0,18.0,18.0,14.0,0.0,1.4615384615384617,3.0,0.0,5.230769230769231,26.0,1.0,1.6153846153846154,8.0,0.0,0.1538461538461538,1.0,0,0,1,27,0,1,27,4,4,0,47,0,0,None
File,TestHiveConf.java,12.0,1.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,10.0,0.0,1.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,3.0,0.0,7.0,164.0,19.0,106.0,37.0,64.0,39.0,73.0,86.0,31.0,61.0,2.0,2.0,2.0,1.5,10.0,0.37,12.0,12.0,12.0,10.0,0.0,3.4,7.0,1.0,3.6666666666666665,9.0,1.0,1.2,2.0,0.0,0.2,1.0,0,5,2,19,0,2,19,306,63,29,105,1,1,None
File,TestHiveCopyFiles.java,23.0,3.0,19.0,1.0,2.0,2.0,2.0,1.0,1.0,19.0,0.0,1.0,2.0,3.0,7.0,5.0,3.0,7.0,0.0,0.0,0.0,7.0,223.0,36.0,164.0,52.0,112.0,25.0,114.0,130.0,43.0,101.0,4.0,4.0,4.0,1.0,43.0,0.15,15.0,15.0,15.0,7.0,2.0,5.0,7.0,2.0,8.833333333333334,16.0,1.0,3.6666666666666665,8.0,0.0,0.6666666666666666,1.0,223,0,1,1,0,1,1,100,100,0,0,23,0,None
File,TestHiveCredentialProviders.java,16.0,2.0,12.0,2.0,2.0,2.0,2.0,1.0,1.0,17.0,0.0,1.0,1.0,4.0,13.0,12.0,1.0,13.0,0.0,3.0,0.0,10.0,314.0,43.0,183.0,59.0,114.0,90.0,107.0,132.0,49.0,91.0,5.0,5.0,5.0,1.0,23.0,0.49,22.0,22.0,22.0,16.0,2.0,6.846153846153846,23.0,1.0,5.076923076923077,9.0,1.0,2.5384615384615383,16.0,0.0,0.3846153846153846,2.0,314,0,1,1,0,1,1,17,17,0,0,77,0,None
File,TestHiveDecimal.java,23.0,2.0,19.0,2.0,3.0,3.0,3.0,2.0,1.0,12.333333333333334,0.0,1.0,1.0,0.0,139.0,138.0,0.0,139.0,0.0,49.0,0.0,90.0,3404.0,489.0,2641.0,593.0,1891.0,288.0,1708.0,2241.0,649.0,1838.0,17.0,17.0,19.0,1.6666666666666667,0.0,0.11,422.0,422.0,445.0,225.0,0.0,2.3652694610778444,10.0,1.0,4.586826347305389,19.0,1.0,4.455089820359281,110.0,0.0,1.059880239520958,4.0,0,0,2,17,0,2,17,114,114,0,72,292,0,None
File,TestHiveDecimalOrcSerializationUtils.java,24.0,4.0,17.0,4.0,2.0,2.0,2.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,13.0,13.0,0.0,13.0,0.0,5.0,0.0,8.0,378.0,68.0,243.0,108.0,152.0,71.0,153.0,187.0,88.0,141.0,5.0,5.0,5.0,2.0,0.0,0.29,29.0,29.0,31.0,18.0,1.0,2.4615384615384617,5.0,1.0,4.846153846153846,18.0,1.0,2.5384615384615383,9.0,0.0,0.7692307692307693,2.0,0,0,1,3,0,1,3,114,114,0,80,67,0,None
File,TestHiveDecimalParse.java,10.0,1.0,9.0,0.0,1.0,1.0,1.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,12.0,12.0,0.0,12.0,0.0,2.0,0.0,10.0,161.0,27.0,117.0,70.0,69.0,17.0,70.0,84.0,60.0,50.0,2.0,2.0,2.0,1.0,0.0,0.15,13.0,13.0,13.0,12.0,0.0,1.1666666666666667,10.0,2.0,4.666666666666667,10.0,1.0,1.0833333333333333,2.0,0.0,0.0833333333333333,1.0,0,0,1,5,0,1,5,247,247,0,249,0,0,None
File,TestHiveDecimalVersion.java,13.0,3.0,10.0,0.0,1.0,1.0,1.0,1.0,1.0,10.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,67.0,8.0,35.0,27.0,7.0,24.0,27.0,29.0,26.0,4.0,1.0,1.0,1.0,2.0,0.0,0.69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,2,0,1,2,114,114,0,14,23,0,None
File,TestHiveDecimalWritable.java,13.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,7.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,52.0,10.0,20.0,14.0,5.0,22.0,15.0,17.0,13.0,4.0,1.0,1.0,1.0,1.5,0.0,1.1,1.0,1.0,1.0,1.0,0.0,0.5,1.0,2.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,2,9,0,2,9,114,114,0,131,47,0,None
File,TestHiveDecimalWritableVersion.java,15.0,3.0,12.0,0.0,1.0,1.0,1.0,1.0,1.0,12.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,71.0,8.0,39.0,29.0,9.0,24.0,31.0,33.0,28.0,6.0,1.0,1.0,1.0,2.0,0.0,0.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,2,0,1,2,114,114,0,14,23,0,None
File,TestHiveDruidQueryBasedInputFormat.java,45.0,4.0,39.0,3.0,1.0,1.0,1.0,1.0,1.0,18.0,0.0,1.0,1.0,8.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,292.0,23.0,246.0,52.0,207.0,26.0,96.0,100.0,38.0,69.0,1.0,1.0,1.0,2.0,0.0,0.11,3.0,3.0,3.0,3.0,1.0,8.0,12.0,3.0,5.333333333333333,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0,3,5,9,0,5,9,154,24,46,23,2,3,None
File,TestHiveDruidSplit.java,12.0,0.0,12.0,0.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,46.0,5.0,24.0,18.0,9.0,17.0,19.0,21.0,17.0,9.0,1.0,1.0,1.0,1.0,0.0,0.71,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,9.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,46,0,1,1,0,1,1,24,24,0,0,16,0,None
File,TestHiveFileFormatUtils.java,96.0,18.0,74.0,22.0,3.0,3.0,3.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,129.0,25.0,83.0,16.0,70.0,39.0,46.0,50.0,16.0,39.0,3.0,3.0,3.0,2.0,0.0,0.47,3.0,3.0,3.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1.0,1.0,0,4,1,2,0,1,2,24,24,0,2156,0,0,None
File,TestHiveHistory.java,32.0,3.0,27.0,3.0,4.0,4.0,4.0,1.0,1.0,30.0,0.0,1.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,1.0,4.0,233.0,30.0,164.0,66.0,107.0,39.0,104.0,129.0,66.0,87.0,8.0,8.0,8.0,2.0,68.0,0.24,21.0,21.0,22.0,5.0,2.0,5.8,10.0,6.0,13.2,25.0,1.0,20.0,65.0,0.0,1.4,3.0,1,0,1,26,0,1,26,173,173,0,121,0,1,None
File,TestHiveInputSplitComparator.java,7.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,10.0,0.0,1.0,1.0,0.0,3.0,2.0,3.0,3.0,0.0,1.0,0.0,2.0,64.0,7.0,40.0,26.0,12.0,17.0,19.0,23.0,20.0,5.0,1.0,1.0,1.0,1.0,67.0,0.42,3.0,3.0,3.0,3.0,1.0,2.6666666666666665,4.0,2.0,2.333333333333333,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,2,0,1,2,6,6,0,0,0,0,None
File,TestHiveKVResultCache.java,16.0,1.0,13.0,1.0,2.0,2.0,3.0,1.0,1.0,7.5,0.0,4.0,5.0,1.0,19.0,14.0,10.0,19.0,2.0,5.0,3.0,9.0,350.0,48.0,258.0,96.0,163.0,47.0,161.0,203.0,98.0,131.0,8.0,8.0,8.0,1.75,25.5,0.18,44.0,44.0,50.0,19.0,0.0,3.9444444444444446,9.0,0.0,4.722222222222222,11.0,1.0,7.611111111111111,96.0,0.0,0.8333333333333334,3.0,0,1,1,7,0,1,7,69,69,0,130,0,0,None
File,TestHiveMetaStore.java,52.0,7.0,41.0,4.0,3.0,3.0,3.0,1.0,1.0833333333333333,23.666666666666668,0.1666666666666666,3.0,7.0,8.0,61.0,54.0,0.0,61.0,0.0,21.0,1.0,39.0,3349.0,528.0,2578.0,592.0,2220.0,255.0,1943.0,2152.0,576.0,1859.0,15.0,15.0,16.0,1.5833333333333333,37.75,0.1,189.0,189.0,192.0,65.0,0.0,5.758333333333334,24.0,0.0,15.1,98.0,1.0,135.74166666666667,8193.0,0.0,0.725,4.0,47,0,6,85,1,6,85,189,7,53,37,5,1,None
File,TestHiveMetaStoreChecker.java,30.0,2.0,23.0,6.0,2.0,2.0,2.0,1.0,1.0,30.0,0.0,1.0,0.0,0.0,16.0,16.0,9.0,16.0,0.0,5.0,2.0,9.0,568.0,57.0,394.0,113.0,309.0,119.0,321.0,353.0,106.0,293.0,6.0,6.0,6.0,2.0,63.0,0.3,31.0,31.0,35.0,16.0,0.0,6.5,13.0,2.0,13.875,43.0,1.0,2.5625,14.0,0.0,0.5625,3.0,250,0,8,24,0,8,24,408,20,30,129,77,2,None
File,TestHiveMetaStorePartitionSpecs.java,25.0,3.0,20.0,3.0,2.0,2.0,2.0,1.0,1.0,17.5,0.0,2.0,6.0,8.0,13.0,7.0,0.0,13.0,0.0,5.0,0.0,8.0,409.0,66.0,290.0,103.0,206.0,64.0,180.0,213.0,96.0,159.0,7.0,7.0,7.0,1.5,32.0,0.22,29.0,29.0,29.0,13.0,0.0,4.769230769230769,11.0,0.0,10.384615384615383,35.0,1.0,3.769230769230769,25.0,0.0,0.6923076923076923,3.0,3,0,1,7,0,1,7,4,4,0,113,0,0,None
File,TestHiveMetaStoreStatsMerge.java,41.0,7.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,0.0,1.0,0.0,2.0,3.0,3.0,4.0,3.0,0.0,0.0,2.0,1.0,199.0,32.0,145.0,65.0,98.0,23.0,132.0,136.0,62.0,91.0,1.0,1.0,1.0,2.0,42.0,0.16,3.0,3.0,3.0,3.0,0.0,7.0,15.0,1.0,24.666666666666668,38.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,3,0,1,3,225,225,0,216,0,0,None
File,TestHiveMetaStoreTxns.java,23.0,2.0,21.0,0.0,1.0,1.0,2.0,1.0,1.0,24.0,0.0,1.0,0.0,0.0,9.0,9.0,2.0,9.0,0.0,0.0,0.0,9.0,270.0,29.0,210.0,51.0,163.0,31.0,126.0,141.0,44.0,112.0,5.0,5.0,6.0,1.0,56.0,0.15,13.0,13.0,14.0,9.0,1.0,2.375,6.0,1.0,10.875,21.0,1.0,1.875,8.0,0.0,0.25,2.0,0,0,1,12,0,1,12,203,203,0,80,0,0,None
File,TestHivePreparedStatement.java,11.0,1.0,10.0,0.0,1.0,1.0,1.0,1.0,1.0,21.0,0.0,1.0,0.0,0.0,8.0,8.0,7.0,8.0,0.0,0.0,0.0,8.0,155.0,20.0,117.0,77.0,51.0,18.0,78.0,87.0,56.0,44.0,1.0,1.0,1.0,1.0,54.0,0.15,8.0,8.0,8.0,8.0,3.0,4.25,7.0,2.0,8.25,12.0,1.0,1.0,1.0,0.0,0.0,0.0,155,0,2,2,0,2,2,248,24,274,274,16,0,None
File,TestHiveRemote.java,13.0,0.0,9.0,4.0,1.0,1.0,1.0,1.0,1.0,10.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,78.0,8.0,35.0,14.0,18.0,36.0,18.0,23.0,12.0,13.0,2.0,2.0,2.0,3.0,0.0,1.03,4.0,4.0,4.0,3.0,0.0,2.0,6.0,0.0,4.333333333333333,9.0,1.0,1.3333333333333333,2.0,0.0,0.3333333333333333,1.0,0,0,1,7,0,1,7,247,247,0,222,0,0,None
File,TestHiveSchemaConverter.java,12.0,0.0,12.0,0.0,1.0,1.0,1.0,1.0,1.0,10.0,0.0,1.0,0.0,0.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,186.0,18.0,153.0,44.0,103.0,15.0,38.0,51.0,32.0,24.0,1.0,1.0,1.0,1.0,0.0,0.1,12.0,12.0,12.0,12.0,0.0,0.3333333333333333,4.0,1.0,1.8333333333333333,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0,23,2,9,0,2,9,36,3,88,123,1,0,None
File,TestHiveSchemaTool.java,9.0,1.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,16.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,90.0,11.0,62.0,39.0,21.0,17.0,37.0,43.0,31.0,15.0,2.0,2.0,2.0,1.0,38.0,0.27,5.0,5.0,5.0,4.0,2.0,3.5,6.0,3.0,5.25,9.0,1.0,1.25,2.0,0.0,0.25,1.0,90,0,4,4,3,4,4,182,15,33,33,17,3,None
