Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,CountPathMin,CountPathMean,CountPathMax,MaxNestingMin,MaxNestingMean,MaxNestingMax,NumberOfLinesAdded,NumberOfLinesRemoved,ChangedByNCommitsInCurrentVersion,ChangedByNCommitsInCurrentVersionAndPreviousVersions,BugsFixedInNCommits,AuthorsInCurrentVersion,AuthorsInCurrentAndPreviousVersions,AuthorsAvgExpertise,AuthorsMinExpertise,AvgCommitTimeForCurrentVersion,AvgCommitTimeForCurrentVersionAndPreviousVersions,ChangedComments,UnchangedComments,Bugs
File,ProgressMonitorStatusMapper.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,37.0,5.0,11.0,6.0,4.0,21.0,5.0,7.0,6.0,2.0,1.0,1.0,1.0,1.0,0.0,1.91,1.0,1.0,1.0,1.0,1.0,3.0,7.0,1.0,1.6666666666666667,3.0,0.0,1.3333333333333333,3.0,0.0,0.3333333333333333,1.0,37,0,2,2,0,2,2,50,4,196,196,20,0,0.0
File,ProxyLocalFileSystem.java,5.0,0.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,36.0,5.0,10.0,7.0,1.0,21.0,5.0,7.0,6.0,1.0,2.0,2.0,2.0,2.0,25.0,2.1,2.0,2.0,2.0,1.0,1.0,3.0,6.0,1.0,4.666666666666667,10.0,1.0,1.3333333333333333,2.0,0.0,0.3333333333333333,1.0,9,0,1,16,0,1,16,95,95,0,155,7,0,0.0
File,ProxyLocalFileSystem.java,9.0,1.0,7.0,2.0,2.0,2.0,2.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,4.0,81.0,14.0,36.0,18.0,15.0,32.0,19.0,25.0,16.0,11.0,3.0,3.0,3.0,2.0,25.0,0.89,6.0,6.0,6.0,4.0,1.0,3.0,6.0,1.0,4.666666666666667,10.0,1.0,1.3333333333333333,2.0,0.0,0.3333333333333333,1.0,9,0,1,16,0,1,16,95,95,0,155,7,0,0.0
File,PutFileMetadataRequest.java,10.0,0.0,9.0,1.0,3.0,2.0,3.0,1.0,2.2,13.2,0.0,6.0,3.0,8.0,52.0,51.0,8.0,54.0,1.0,2.0,0.0,51.0,710.0,89.0,582.0,144.0,324.0,48.0,266.0,402.0,136.0,293.0,11.0,11.0,23.0,1.4,13.2,0.08,139.0,129.0,154.0,76.0,0.0,3.083333333333333,9.0,1.0,3.395833333333333,19.0,1.0,4.916666666666667,40.0,0.0,0.625,4.0,0,0,1,13,0,1,13,95,95,0,40,0,1,0.0
File,QB.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.2,11.45,0.05,1.0,1.0,1.0,67.0,66.0,27.0,67.0,4.0,0.0,4.0,59.0,454.0,82.0,298.0,115.0,115.0,75.0,138.0,219.0,117.0,106.0,4.0,4.0,6.0,1.3,53.7,0.25,81.0,81.0,87.0,70.0,0.0,4.400576368876081,56.0,0.0,2.7319884726224783,39.0,0.0,13.11815561959654,2888.0,0.0,0.2420749279538905,7.0,14,0,1,34,0,1,34,149,149,0,93,0,1,0.0
File,QBExpr.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,2.0,0.0,1.0,15.0,17.0,12.0,17.0,0.0,0.0,0.0,17.0,123.0,22.0,76.0,28.0,31.0,25.0,37.0,55.0,26.0,30.0,2.0,2.0,3.0,1.0,69.0,0.33,17.0,17.0,18.0,15.0,1.0,5.357142857142857,23.0,1.0,2.142857142857143,14.0,1.0,1.5714285714285714,7.0,0.0,0.2857142857142857,2.0,0,0,1,6,0,1,6,149,149,0,594,0,1,0.0
File,QBJoinTree.java,6.0,0.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,17.0,0.0,1.0,0.0,1.0,47.0,47.0,21.0,47.0,0.0,0.0,0.0,47.0,432.0,70.0,252.0,88.0,112.0,110.0,128.0,192.0,92.0,106.0,19.0,19.0,19.0,1.0,90.0,0.44,71.0,71.0,72.0,50.0,1.0,5.777777777777778,23.0,1.0,3.746031746031746,37.0,1.0,4.428571428571429,162.0,0.0,0.2857142857142857,7.0,0,0,1,23,0,1,23,188,188,0,136,0,1,1.0
File,QBParseInfo.java,5.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,0.0,2.0,0.0,1.0,90.0,92.0,39.0,92.0,2.0,0.0,0.0,90.0,673.0,122.0,416.0,156.0,158.0,139.0,187.0,301.0,154.0,153.0,10.0,10.0,21.0,1.0,96.0,0.33,109.0,109.0,123.0,103.0,1.0,4.285714285714286,17.0,1.0,1.7252747252747254,9.0,1.0,1.4285714285714286,32.0,0.0,0.0879120879120879,2.0,24,0,2,45,0,2,45,167,146,41,69,7,1,0.0
File,QBSubQuery.java,13.0,1.0,11.0,1.0,2.0,2.0,3.0,1.0,1.1666666666666667,7.666666666666667,0.0833333333333333,11.0,1.0,1.0,58.0,61.0,45.0,62.0,22.0,6.0,2.0,32.0,1110.0,132.0,748.0,248.0,438.0,230.0,337.0,487.0,205.0,338.0,21.0,21.0,29.0,1.4166666666666667,39.91666666666666,0.31,148.0,143.0,176.0,85.0,0.0,3.488095238095238,20.0,0.0,3.726190476190476,39.0,0.0,47.535714285714285,2888.0,0.0,0.4642857142857143,4.0,136,0,5,16,0,5,16,100,13,18,79,50,2,1.0
File,QTestDruidSerDe.java,15.0,0.0,14.0,1.0,2.0,2.0,2.0,1.0,1.0,4.5,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,90.0,8.0,54.0,15.0,36.0,28.0,13.0,16.0,12.0,4.0,2.0,2.0,2.0,2.5,0.0,0.52,2.0,2.0,2.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,90,0,2,2,0,2,2,98,9,125,125,28,1,0.0
File,QTestDruidSerDe2.java,15.0,0.0,14.0,1.0,2.0,2.0,2.0,1.0,1.0,4.5,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,92.0,8.0,54.0,15.0,36.0,30.0,13.0,16.0,12.0,4.0,2.0,2.0,2.0,2.5,0.0,0.56,2.0,2.0,2.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,92,0,1,1,0,1,1,188,188,0,0,30,0,1.0
File,QTestDruidStorageHandler.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,34.0,4.0,9.0,6.0,1.0,21.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,3.0,0.0,2.33,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,34,0,1,1,0,1,1,188,188,0,0,21,0,0.0
File,QTestDruidStorageHandler2.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,34.0,4.0,9.0,6.0,1.0,21.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,3.0,0.0,2.33,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,34,0,1,1,0,1,1,188,188,0,0,21,0,1.0
File,QTestUtil.java,18.0,2.0,15.0,2.0,3.0,3.0,3.0,1.0,1.3333333333333333,20.11111111111111,0.3333333333333333,11.0,20.0,21.0,107.0,93.0,61.0,113.0,2.0,35.0,2.0,74.0,2360.0,322.0,1840.0,555.0,1219.0,212.0,988.0,1345.0,534.0,990.0,24.0,24.0,24.0,1.5555555555555556,22.666666666666668,0.12,345.0,345.0,384.0,162.0,0.0,5.777777777777778,29.0,0.0,7.24074074074074,40.0,0.0,452.9074074074074,47772.0,0.0,1.0462962962962965,5.0,185,0,13,249,1,13,249,239,97,32,13,28,5,1.0
File,Query.java,7.0,0.0,5.0,2.0,2.0,2.0,2.0,1.0,1.4017094017094016,10.743589743589745,0.0854700854700854,2.0,0.0,0.0,23.0,25.0,14.0,25.0,2.0,0.0,0.0,23.0,244.0,30.0,143.0,42.0,63.0,71.0,60.0,100.0,42.0,58.0,5.0,5.0,5.0,1.4871794871794872,29.07692307692308,0.5,39.0,39.0,42.0,31.0,0.0,3.523927392739274,32.0,0.0,3.857260726072607,48.0,0.0,219.5511551155116,221184.0,0.0,0.4595709570957095,9.0,0,0,1,21,0,1,21,56,56,0,129,0,0,0.0
File,Query.java,13.0,0.0,13.0,1.0,3.0,3.0,4.0,2.0,1.4017094017094016,10.743589743589745,0.0854700854700854,6.0,3.0,14.0,78.0,77.0,19.0,80.0,1.0,2.0,0.0,77.0,1278.0,133.0,1112.0,217.0,702.0,57.0,532.0,783.0,203.0,624.0,26.0,26.0,54.0,1.4871794871794872,29.07692307692308,0.05,276.0,241.0,310.0,132.0,0.0,3.523927392739274,32.0,0.0,3.857260726072607,48.0,0.0,219.5511551155116,221184.0,0.0,0.4595709570957095,9.0,0,0,1,21,0,1,21,56,56,0,129,0,0,0.0
File,Query.java,7.0,0.0,4.0,3.0,1.0,1.0,1.0,1.0,1.4017094017094016,10.743589743589745,0.0854700854700854,2.0,1.0,0.0,13.0,12.0,5.0,13.0,0.0,4.0,0.0,9.0,154.0,18.0,67.0,27.0,27.0,69.0,33.0,49.0,27.0,25.0,2.0,2.0,2.0,1.4871794871794872,29.07692307692308,1.03,14.0,14.0,14.0,13.0,0.0,3.523927392739274,32.0,0.0,3.857260726072607,48.0,0.0,219.5511551155116,221184.0,0.0,0.4595709570957095,9.0,0,0,1,21,0,1,21,56,56,0,129,0,0,0.0
File,QueryDisplay.java,5.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,0.0,3.0,0.0,0.0,36.0,38.0,22.0,38.0,0.0,1.0,0.0,37.0,304.0,44.0,207.0,83.0,83.0,54.0,91.0,145.0,77.0,79.0,6.0,5.0,7.0,1.0,68.66666666666667,0.26,52.0,51.0,54.0,40.0,1.0,2.888888888888889,8.0,1.0,3.1777777777777776,27.0,1.0,1.511111111111111,10.0,0.0,0.3333333333333333,3.0,0,0,1,5,0,1,5,187,187,0,43,0,0,0.0
File,QueryExecutionBreakdownSummary.java,12.0,2.0,9.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,0.0,1.0,0.0,3.0,4.0,4.0,5.0,4.0,1.0,2.0,0.0,1.0,93.0,18.0,51.0,23.0,30.0,24.0,37.0,43.0,23.0,24.0,2.0,2.0,2.0,1.0,55.0,0.47,5.0,5.0,5.0,4.0,3.0,6.666666666666667,13.0,2.0,3.6666666666666665,6.0,1.0,1.3333333333333333,2.0,0.0,0.3333333333333333,1.0,93,0,2,2,0,2,2,50,4,196,196,23,0,0.0
File,QueryFactory.java,14.0,0.0,8.0,6.0,1.0,1.0,1.0,1.0,1.0,6.5,0.0,1.0,0.0,0.0,7.0,7.0,3.0,7.0,0.0,0.0,0.0,7.0,135.0,10.0,64.0,15.0,41.0,61.0,18.0,27.0,15.0,13.0,2.0,2.0,2.0,1.0,52.0,0.95,8.0,8.0,8.0,7.0,1.0,2.583333333333333,6.0,3.0,4.583333333333333,6.0,1.0,1.0833333333333333,2.0,0.0,0.0833333333333333,1.0,135,0,1,1,0,1,1,56,56,0,0,0,0,0.0
File,QueryFragmentCounters.java,6.0,0.0,6.0,0.0,2.0,2.0,2.0,1.0,2.0,12.0,0.0,2.0,0.0,0.0,13.0,15.0,8.0,15.0,0.0,0.0,0.0,15.0,142.0,18.0,102.0,38.0,42.0,22.0,48.0,73.0,30.0,45.0,6.0,6.0,6.0,1.0,69.0,0.22,24.0,24.0,24.0,13.0,2.0,5.75,15.0,1.0,3.0,10.0,1.0,2.5,15.0,0.0,0.4166666666666667,2.0,4,0,1,7,0,1,7,246,246,0,82,0,1,0.0
File,QueryIdentifier.java,9.0,1.0,8.0,0.0,2.0,2.0,2.0,2.0,1.4,9.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,4.0,71.0,11.0,36.0,13.0,17.0,24.0,14.0,22.0,10.0,13.0,4.0,4.0,5.0,1.6,32.6,0.67,7.0,7.0,8.0,7.0,0.0,2.869565217391304,20.0,0.0,2.963768115942029,14.0,0.0,1.608695652173913,10.0,0.0,0.427536231884058,3.0,8,0,1,2,0,1,2,141,141,0,178,8,0,0.0
File,QueryInfo.java,7.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,11.25,0.0,3.0,1.0,0.0,32.0,31.0,24.0,32.0,6.0,2.0,0.0,24.0,337.0,47.0,257.0,113.0,106.0,33.0,131.0,186.0,101.0,97.0,5.0,5.0,5.0,1.25,41.0,0.13,44.0,44.0,44.0,32.0,1.0,3.636363636363636,9.0,1.0,2.242424242424242,10.0,1.0,1.5757575757575757,8.0,0.0,0.3333333333333333,3.0,52,0,4,12,0,4,12,194,141,74,59,1,3,1.0
File,QueryTracker.java,16.0,1.0,13.0,2.0,2.0,2.0,3.0,1.0,1.0,19.33333333333333,0.0,3.0,0.0,2.0,18.0,18.0,14.0,18.0,5.0,6.0,2.0,5.0,419.0,49.0,302.0,117.0,170.0,68.0,159.0,210.0,101.0,138.0,8.0,8.0,8.0,2.0,27.33333333333333,0.23,44.0,44.0,45.0,18.0,1.0,5.933333333333334,26.0,2.0,7.266666666666667,30.0,1.0,8.6,80.0,0.0,1.0666666666666669,3.0,60,0,7,22,0,7,22,194,141,42,31,24,1,1.0
File,RandomTypeUtil.java,10.0,0.0,9.0,1.0,2.0,2.0,2.0,1.0,1.0,10.5,0.0,2.0,12.0,9.0,13.0,1.0,0.0,13.0,0.0,1.0,1.0,11.0,187.0,24.0,138.0,45.0,87.0,34.0,68.0,93.0,45.0,60.0,6.0,5.0,6.0,1.0,46.0,0.25,27.0,24.0,27.0,13.0,0.0,5.769230769230769,22.0,2.0,3.8461538461538463,8.0,1.0,2.8461538461538463,10.0,0.0,0.5384615384615384,2.0,0,23,1,4,0,1,4,67,67,0,110,2,0,0.0
File,ReadEntity.java,5.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.1666666666666667,7.5,0.0,2.0,0.0,0.0,9.0,9.0,2.0,9.0,0.0,2.0,0.0,7.0,89.0,16.0,43.0,15.0,17.0,30.0,21.0,32.0,15.0,17.0,1.0,1.0,1.0,2.0,34.333333333333336,0.7,9.0,9.0,9.0,9.0,0.0,2.735294117647059,12.0,1.0,3.6176470588235294,11.0,1.0,1.8529411764705883,7.0,0.0,0.5882352941176471,4.0,0,0,3,56,0,3,56,146,146,9,50,7,1,0.0
File,ReadEntity.java,5.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.1666666666666667,7.5,0.0,1.0,0.0,0.0,19.0,19.0,6.0,19.0,0.0,1.0,0.0,18.0,191.0,30.0,91.0,39.0,36.0,70.0,43.0,66.0,38.0,30.0,3.0,3.0,3.0,2.0,34.333333333333336,0.77,22.0,22.0,22.0,21.0,0.0,2.735294117647059,12.0,1.0,3.6176470588235294,11.0,1.0,1.8529411764705883,7.0,0.0,0.5882352941176471,4.0,0,0,3,56,0,3,56,146,146,9,50,7,1,0.0
File,ReadPipeline.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,3.0,0.0,0.0,1.0,31.0,3.0,11.0,10.0,0.0,17.0,9.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,5.142857142857143,17.0,1.0,3.2857142857142856,12.0,0.0,0.7142857142857143,4.0,0.0,0.1428571428571428,1.0,4,0,4,5,0,4,5,302,97,101,204,0,3,1.0
File,Reader.java,8.0,0.0,6.0,2.0,1.0,1.0,1.0,1.0,1.3903345724907064,13.929368029739775,0.3866171003717472,2.0,0.0,0.0,45.0,45.0,9.0,45.0,26.0,0.0,0.0,19.0,375.0,50.0,162.0,65.0,79.0,163.0,106.0,135.0,66.0,71.0,8.0,8.0,8.0,1.758364312267658,38.8364312267658,1.01,28.0,28.0,28.0,19.0,0.0,4.80189204229271,77.0,0.0,4.659988870339455,130.0,0.0,374956.2064552031,673158980.0,0.0,0.662771285475793,7.0,51,0,6,48,0,6,48,302,97,78,33,22,3,1.0
File,Reader.java,6.0,0.0,6.0,0.0,2.0,2.0,2.0,1.0,1.3903345724907064,13.929368029739775,0.3866171003717472,3.0,0.0,2.0,11.0,11.0,1.0,11.0,4.0,0.0,1.0,6.0,123.0,14.0,70.0,34.0,25.0,39.0,36.0,52.0,29.0,24.0,3.0,3.0,4.0,1.758364312267658,38.8364312267658,0.56,13.0,13.0,15.0,7.0,0.0,4.80189204229271,77.0,0.0,4.659988870339455,130.0,0.0,374956.2064552031,673158980.0,0.0,0.662771285475793,7.0,51,0,6,48,0,6,48,302,97,78,33,22,3,1.0
File,Reader.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3903345724907064,13.929368029739775,0.3866171003717472,1.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,101.0,12.0,16.0,15.0,0.0,73.0,11.0,12.0,12.0,0.0,0.0,0.0,0.0,1.758364312267658,38.8364312267658,4.56,0.0,0.0,0.0,0.0,0.0,4.80189204229271,77.0,0.0,4.659988870339455,130.0,0.0,374956.2064552031,673158980.0,0.0,0.662771285475793,7.0,51,0,6,48,0,6,48,302,97,78,33,22,3,1.0
File,ReaderImpl.java,12.0,0.0,10.0,1.0,2.0,2.0,2.0,1.0,1.76,17.96,0.12,2.0,12.0,2.0,52.0,40.0,23.0,52.0,0.0,6.0,4.0,42.0,763.0,79.0,592.0,227.0,334.0,93.0,306.0,413.0,189.0,272.0,16.0,7.0,16.0,1.4,32.56,0.16,111.0,95.0,121.0,62.0,0.0,5.79783393501805,45.0,0.0,6.212996389891697,57.0,1.0,2432431.8014440434,673158980.0,0.0,0.8772563176895307,7.0,0,0,9,82,0,9,82,302,97,49,19,2,4,1.0
File,ReaderImpl.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.76,17.96,0.12,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,41.0,7.0,17.0,11.0,3.0,17.0,8.0,11.0,9.0,2.0,1.0,1.0,1.0,1.4,32.56,1.0,2.0,2.0,2.0,2.0,0.0,5.79783393501805,45.0,0.0,6.212996389891697,57.0,1.0,2432431.8014440434,673158980.0,0.0,0.8772563176895307,7.0,0,0,9,82,0,9,82,302,97,49,19,2,4,1.0
File,ReaderImpl.java,6.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.76,17.96,0.12,1.0,0.0,1.0,10.0,10.0,1.0,10.0,0.0,0.0,0.0,10.0,107.0,17.0,67.0,37.0,18.0,23.0,26.0,40.0,25.0,16.0,3.0,3.0,3.0,1.4,32.56,0.34,12.0,12.0,12.0,12.0,0.0,5.79783393501805,45.0,0.0,6.212996389891697,57.0,1.0,2432431.8014440434,673158980.0,0.0,0.8772563176895307,7.0,0,0,9,82,0,9,82,302,97,49,19,2,4,1.0
File,RecordProcessor.java,12.0,1.0,10.0,1.0,2.0,2.0,2.0,1.0,1.6363636363636365,19.454545454545453,0.2727272727272727,2.0,0.0,2.0,9.0,9.0,11.0,9.0,4.0,0.0,2.0,3.0,164.0,23.0,106.0,53.0,49.0,35.0,67.0,84.0,54.0,37.0,4.0,4.0,5.0,1.2727272727272727,27.0,0.33,14.0,14.0,16.0,10.0,0.0,5.395348837209302,27.0,0.0,9.604651162790695,75.0,0.0,1562.6279069767445,64608.0,0.0,1.2790697674418603,6.0,2,0,1,22,0,1,22,141,141,0,47,0,0,0.0
File,RecordReader.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5205479452054795,16.10958904109589,0.1643835616438356,1.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,64.0,7.0,10.0,9.0,0.0,47.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,1.5068493150684932,42.16438356164384,4.7,0.0,0.0,0.0,0.0,0.0,4.428341384863124,69.0,0.0,5.3478260869565215,51.0,0.0,7.130434782608695,1993.0,0.0,0.6811594202898551,5.0,0,0,2,26,0,2,26,97,97,48,115,0,2,1.0
File,RecordReader.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5205479452054795,16.10958904109589,0.1643835616438356,1.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,45.0,8.0,12.0,11.0,0.0,25.0,10.0,11.0,11.0,0.0,0.0,0.0,0.0,1.5068493150684932,42.16438356164384,2.08,0.0,0.0,0.0,0.0,0.0,4.428341384863124,69.0,0.0,5.3478260869565215,51.0,0.0,7.130434782608695,1993.0,0.0,0.6811594202898551,5.0,0,0,2,26,0,2,26,97,97,48,115,0,2,1.0
File,RecordReader.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5205479452054795,16.10958904109589,0.1643835616438356,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,42.0,4.0,7.0,6.0,0.0,31.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,1.5068493150684932,42.16438356164384,4.43,0.0,0.0,0.0,0.0,0.0,4.428341384863124,69.0,0.0,5.3478260869565215,51.0,0.0,7.130434782608695,1993.0,0.0,0.6811594202898551,5.0,0,0,2,26,0,2,26,97,97,48,115,0,2,1.0
File,RecordReaderImpl.java,24.0,1.0,20.0,4.0,6.0,6.0,7.0,3.0,1.8333333333333333,37.833333333333336,0.1666666666666666,4.0,16.0,6.0,43.0,29.0,37.0,45.0,8.0,15.0,2.0,20.0,1238.0,76.0,982.0,265.0,650.0,183.0,466.0,689.0,230.0,524.0,44.0,38.0,53.0,1.1666666666666667,59.833333333333336,0.19,264.0,250.0,314.0,151.0,0.0,7.286666666666667,45.0,1.0,7.013333333333334,33.0,1.0,4.74,69.0,0.0,1.086666666666667,4.0,0,0,7,160,0,7,160,243,67,59,10,13,4,1.0
File,RecordReaderImpl.java,22.0,0.0,22.0,0.0,5.0,4.0,6.0,1.0,1.8333333333333333,37.833333333333336,0.1666666666666666,1.0,19.0,1.0,38.0,19.0,3.0,38.0,31.0,0.0,1.0,6.0,940.0,43.0,862.0,232.0,530.0,35.0,415.0,578.0,172.0,417.0,19.0,10.0,19.0,1.1666666666666667,59.833333333333336,0.04,179.0,162.0,218.0,38.0,0.0,7.286666666666667,45.0,1.0,7.013333333333334,33.0,1.0,4.74,69.0,0.0,1.086666666666667,4.0,0,0,7,160,0,7,160,243,67,59,10,13,4,1.0
File,RecordReaderUtils.java,15.0,0.0,14.0,2.0,4.0,3.0,4.0,2.0,1.75,17.5,0.0,4.0,12.0,6.0,30.0,18.0,14.0,30.0,5.0,3.0,0.0,22.0,578.0,46.0,454.0,155.0,272.0,80.0,214.0,302.0,120.0,211.0,27.0,11.0,28.0,1.0,36.0,0.18,106.0,89.0,118.0,59.0,0.0,6.25925925925926,33.0,1.0,4.814814814814815,22.0,1.0,12.962962962962964,240.0,0.0,1.148148148148148,4.0,0,0,2,30,0,2,30,330,97,222,30,0,2,1.0
File,RedBlackTree.java,18.0,0.0,11.0,6.0,2.0,2.0,3.0,2.0,1.4,6.2,0.2,1.0,0.0,4.0,15.0,15.0,5.0,15.0,0.0,6.0,5.0,4.0,309.0,26.0,170.0,37.0,120.0,113.0,93.0,126.0,36.0,93.0,17.0,17.0,19.0,1.2,39.2,0.66,33.0,33.0,36.0,23.0,0.0,4.227272727272728,9.0,0.0,3.2045454545454546,12.0,0.0,3.022727272727273,64.0,0.0,0.3636363636363636,4.0,0,2,1,4,0,1,4,97,97,0,532,0,1,1.0
File,ReduceRecordProcessor.java,31.0,2.0,25.0,3.0,5.0,5.0,5.0,2.0,1.6666666666666667,19.666666666666668,0.0,3.0,0.0,2.0,11.0,11.0,12.0,11.0,3.0,4.0,0.0,4.0,428.0,51.0,324.0,94.0,209.0,54.0,192.0,256.0,98.0,179.0,19.0,19.0,19.0,1.3333333333333333,24.0,0.17,52.0,52.0,57.0,19.0,0.0,6.6,22.0,2.0,12.4,59.0,1.0,222.0,2016.0,0.0,1.7,4.0,65,0,6,57,1,6,57,204,2,51,22,2,2,1.0
File,ReduceRecordSource.java,33.0,3.0,26.0,3.0,5.0,5.0,5.0,2.0,1.5,33.0,0.0,2.0,0.0,2.0,11.0,11.0,31.0,11.0,2.0,3.0,0.0,6.0,501.0,74.0,371.0,116.0,232.0,61.0,206.0,259.0,111.0,163.0,10.0,10.0,11.0,1.0,53.5,0.16,50.0,50.0,55.0,17.0,1.0,9.0,27.0,1.0,12.454545454545457,47.0,1.0,12.090909090909092,64.0,0.0,1.818181818181818,5.0,14,0,3,24,0,3,24,67,67,97,38,0,2,0.0
File,ReduceSinkDeDuplication.java,27.0,1.0,21.0,4.0,5.0,5.0,6.0,4.0,1.25,13.25,0.375,8.0,4.0,4.0,26.0,22.0,1.0,26.0,0.0,4.0,8.0,14.0,777.0,66.0,574.0,205.0,342.0,138.0,280.0,405.0,172.0,309.0,17.0,17.0,19.0,1.625,0.0,0.24,112.0,112.0,140.0,88.0,0.0,3.24,9.0,1.0,8.2,26.0,0.0,29.8,419.0,0.0,1.4,4.0,27,0,1,29,0,1,29,188,188,0,81,0,0,0.0
File,ReduceSinkDesc.java,5.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,12.5,0.0,2.0,0.0,2.0,66.0,68.0,30.0,68.0,0.0,1.0,0.0,67.0,506.0,90.0,331.0,138.0,133.0,91.0,148.0,221.0,109.0,118.0,3.0,3.0,3.0,2.0,77.5,0.27,74.0,74.0,77.0,66.0,1.0,6.816901408450704,40.0,1.0,2.2535211267605635,40.0,1.0,1.2394366197183098,6.0,0.0,0.0985915492957746,2.0,13,0,1,36,0,1,36,149,149,0,73,4,0,1.0
File,ReduceSinkMapJoinProc.java,102.0,8.0,76.0,17.0,14.0,14.0,15.0,4.0,2.0,39.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,386.0,35.0,274.0,101.0,179.0,77.0,165.0,212.0,95.0,147.0,33.0,33.0,35.0,1.0,0.0,0.28,42.0,42.0,46.0,11.0,2.0,8.571428571428571,23.0,1.0,24.714285714285715,73.0,1.0,1163196.4285714286,8128512.0,0.0,1.5714285714285714,4.0,1,0,1,30,0,1,30,563,563,0,40,0,1,0.0
