Name,NumberOfLinesAdded,NumberOfLinesRemoved,ChangedByNCommitsInCurrentVersion,ChangedByNCommitsInCurrentVersionAndPreviousVersions,BugsFixedInNCommits,AuthorsInCurrentVersion,AuthorsInCurrentAndPreviousVersions,AuthorsAvgExpertise,AuthorsMinExpertise,AvgCommitTimeForCurrentVersion,AvgCommitTimeForCurrentVersionAndPreviousVersions,ChangedComments,UnchangedComments
IncompleteCb.java,37,0,1,1,0,1,1,563,563,0,0,0,0
PartialScanMapper.java,1,0,1,11,0,1,11,563,563,0,139,2,0
DataWritableWriter.java,1,0,1,15,0,1,15,67,67,0,75,0,1
CuratorFrameworkSingleton.java,1,0,1,3,0,1,3,246,246,0,305,0,1
StorageBasedAuthorizationProvider.java,5,0,1,20,0,1,20,52,52,0,75,4,0
SQLAuthorizationUtils.java,63,0,1,17,0,1,17,163,163,0,56,0,0
Operation2Privilege.java,6,0,2,31,0,2,31,49,3,186,36,5,0
CompactorMR.java,11,0,5,32,0,5,32,96,45,69,35,0,4
Initiator.java,4,0,1,31,0,1,31,146,146,0,32,0,1
HouseKeeperServiceBase.java,0,0,1,3,0,1,3,146,146,0,75,0,0
Worker.java,0,0,1,22,0,1,22,146,146,0,46,0,1
HiveSparkClientFactory.java,2,0,4,34,0,4,34,30,3,8,20,0,0
HadoopJobExecHelper.java,2,0,2,53,0,2,53,124,3,61,38,0,1
MapredLocalTask.java,1,0,5,70,0,5,70,102,3,13,31,0,0
MapRedTask.java,0,12,1,72,0,1,72,79,79,0,40,1,0
ExecDriver.java,0,8,3,194,0,3,194,321,79,73,15,16,1
BytesBytesMultiHashMap.java,0,17,3,18,0,3,18,315,67,102,59,0,1
HybridHashTableContainer.java,41,0,5,31,0,5,31,93,45,16,17,0,0
RowContainer.java,0,6,3,32,0,3,32,93,45,1,77,0,0
UnwrapRowContainer.java,10,0,1,4,0,1,4,188,188,0,255,0,0
VectorFilterOperator.java,2,0,1,15,0,1,15,215,215,0,98,0,1
VectorHashKeyWrapper.java,1,0,1,18,0,1,18,67,67,0,77,1,0
VectorMapJoinOuterFilteredOperator.java,2,0,1,7,0,1,7,67,67,0,104,0,1
VectorExtractRow.java,2,0,3,10,1,3,10,315,67,102,71,5,1
VectorSMBMapJoinOperator.java,1,0,2,18,0,2,18,34,2,182,64,0,2
VectorMapOperator.java,34,0,7,23,0,7,23,239,67,34,61,20,2
VectorSerializeRow.java,3,0,1,7,0,1,7,67,67,0,105,3,0
VectorMapJoinOperator.java,0,0,2,31,0,2,31,282,2,175,39,0,1
VectorizedBatchUtil.java,1,0,1,27,0,1,27,563,563,0,45,0,0
TimestampUtils.java,79,0,4,12,0,4,12,82,67,112,132,18,1
VectorGroupByOperator.java,5,0,2,38,0,2,38,67,67,182,36,11,1
VectorAssignRow.java,0,0,1,6,0,1,6,67,67,0,87,4,0
VectorHashKeyWrapperBatch.java,0,0,1,17,0,1,17,67,67,0,82,0,1
VectorMapJoinBaseOperator.java,1,0,1,7,0,1,7,67,67,0,74,0,1
VectorDeserializeRow.java,172,0,5,12,0,5,12,67,67,48,57,90,0
VectorSelectOperator.java,1,0,1,20,0,1,20,215,215,0,72,0,1
VectorizedRowBatchCtx.java,0,44,1,55,0,1,55,67,67,0,21,6,0
VectorizationContext.java,330,0,14,122,0,14,122,119,45,19,11,128,4
AggregateDefinition.java,1,0,1,3,0,1,3,67,67,0,436,0,1
VectorExpressionDescriptor.java,5,0,2,17,0,2,17,141,67,225,74,0,1
ReduceRecordSource.java,14,0,3,24,0,3,24,67,67,97,38,0,2
MapRecordProcessor.java,74,0,6,56,1,6,56,204,2,45,22,4,0
DagUtils.java,93,0,2,112,0,2,112,26,6,271,12,1,0
CustomPartitionVertex.java,0,0,1,26,0,1,26,1,1,0,33,0,0
TezJobExecHelper.java,18,0,2,4,0,2,4,12,4,38,286,0,2
ReduceRecordProcessor.java,65,0,6,57,1,6,57,204,2,51,22,2,2
TezSessionState.java,38,0,7,70,0,7,70,238,4,43,18,5,3
LlapObjectCache.java,18,0,1,7,0,1,7,2,2,0,115,0,1
HiveSplitGenerator.java,0,4,1,44,0,1,44,563,563,0,17,0,1
TezTask.java,56,0,6,86,0,6,86,152,4,56,15,4,3
DynamicValueRegistryTez.java,137,0,2,2,0,2,2,108,2,7,7,23,0
MergeFileRecordProcessor.java,4,0,2,20,1,2,20,352,141,54,36,0,0
TezProcessor.java,17,0,1,39,0,1,39,141,141,0,26,0,0
HostAffinitySplitLocationProvider.java,38,0,2,3,0,2,3,563,563,25,119,12,0
RecordProcessor.java,2,0,1,22,0,1,22,141,141,0,47,0,0
TezSessionPoolManager.java,93,0,6,28,0,6,28,317,141,44,40,10,1
SparkSessionManagerImpl.java,1,0,1,10,0,1,10,246,246,0,84,0,1
RemoteSparkJobMonitor.java,3,0,1,4,0,1,4,38,38,0,216,0,1
LocalSparkJobMonitor.java,0,0,1,3,0,1,3,38,38,0,324,0,1
SparkJobMonitor.java,191,0,2,17,0,2,17,21,4,64,50,8,1
VectorUDFAdaptor.java,8,0,1,10,0,1,10,67,67,0,135,0,1
CastDecimalToTimestamp.java,9,0,1,8,0,1,8,67,67,0,153,0,1
VectorUDFDayOfWeekDate.java,39,0,1,1,0,1,1,188,188,0,0,21,0
VectorUDFDateAddScalarCol.java,2,0,1,7,0,1,7,67,67,0,169,0,1
ConstantVectorExpression.java,0,0,1,17,0,1,17,45,45,0,74,0,0
DecimalColumnInList.java,3,0,1,3,0,1,3,67,67,0,506,3,0
DynamicValueVectorExpression.java,314,0,1,1,0,1,1,215,215,0,0,20,0
CastDecimalToDouble.java,0,0,1,4,0,1,4,67,67,0,357,0,1
CastDecimalToVarChar.java,0,0,1,2,0,1,2,67,67,0,853,0,1
ColOrCol.java,0,254,4,11,0,4,11,315,67,69,135,130,2
FuncDecimalToLong.java,9,0,1,3,0,1,3,67,67,0,536,0,1
CastDecimalToChar.java,0,0,1,2,0,1,2,67,67,0,853,0,1
VectorExpression.java,11,0,1,11,0,1,11,215,215,0,138,0,1
DecimalUtil.java,49,0,1,8,0,1,8,67,67,0,154,1,0
CastDecimalToLong.java,42,0,1,4,0,1,4,67,67,0,357,2,0
FilterStructColumnInList.java,0,0,1,3,0,1,3,67,67,0,235,0,1
VectorUDFDayOfWeekTimestamp.java,39,0,1,1,0,1,1,188,188,0,0,21,0
VectorUDFDateDiffScalarCol.java,2,0,1,7,0,1,7,67,67,0,169,0,1
CastDoubleToDecimal.java,4,0,1,4,0,1,4,67,67,0,357,0,1
FilterDecimalColumnInList.java,0,0,1,3,0,1,3,67,67,0,506,0,1
CastDecimalToString.java,1,0,1,7,0,1,7,67,67,0,178,3,0
FilterStringColLikeStringScalar.java,1,0,1,9,0,1,9,86,86,0,148,0,0
VectorUDFDateDiffColScalar.java,2,0,1,7,0,1,7,67,67,0,169,0,1
StructColumnInList.java,0,0,1,3,0,1,3,67,67,0,235,0,1
VectorInBloomFilterColDynamicValue.java,285,0,1,1,0,1,1,215,215,0,0,26,0
VectorUDFDayOfWeekString.java,61,0,1,1,0,1,1,188,188,0,0,21,0
CastDecimalToBoolean.java,5,0,1,4,0,1,4,67,67,0,357,0,1
ColAndCol.java,0,255,4,12,0,4,12,315,67,69,123,141,1
VectorMapJoinGenerateResultOperator.java,17,0,5,17,0,5,17,239,67,40,39,2,0
VectorMapJoinCommonOperator.java,5,0,3,21,0,3,21,315,67,76,31,0,2
VectorUDAFBloomFilter.java,474,0,1,1,0,1,1,215,215,0,0,28,0
VectorUDAFSumDecimal.java,0,74,1,6,0,1,6,67,67,0,210,3,0
VectorUDAFAvgDecimal.java,0,37,1,6,0,1,6,67,67,0,210,5,0
VectorUDAFBloomFilterMerge.java,365,0,1,1,0,1,1,215,215,0,0,26,0
VectorMapJoinOptimizedHashMap.java,1,0,2,3,0,2,3,76,67,14,242,1,0
VectorMapJoinOptimizedStringCommon.java,0,26,1,2,0,1,2,67,67,0,510,2,0
VectorMapJoinOptimizedLongCommon.java,0,58,2,6,0,2,6,67,67,6,101,8,0
VectorMapJoinFastLongHashMap.java,0,0,1,7,0,1,7,67,67,0,110,0,1
VectorMapJoinFastHashSet.java,0,0,1,3,0,1,3,67,67,0,332,0,1
VectorMapJoinFastStringCommon.java,10,0,3,6,0,3,6,67,67,12,102,0,2
VectorMapJoinFastLongHashTable.java,14,0,5,14,0,5,14,315,67,48,51,1,2
VectorMapJoinFastStringHashSet.java,0,0,1,4,0,1,4,67,67,0,221,0,1
VectorMapJoinFastMultiKeyHashMultiSet.java,0,0,1,4,0,1,4,67,67,0,221,0,1
VectorMapJoinFastHashMultiSet.java,0,0,1,3,0,1,3,67,67,0,332,0,1
VectorMapJoinFastLongHashSet.java,0,0,1,6,0,1,6,67,67,0,132,0,1
VectorMapJoinFastMultiKeyHashSet.java,0,0,1,4,0,1,4,67,67,0,221,0,1
VectorMapJoinFastValueStore.java,26,0,1,5,0,1,5,67,67,0,121,0,0
VectorMapJoinFastBytesHashMap.java,0,0,2,8,0,2,8,315,67,196,94,0,1
VectorMapJoinFastHashMap.java,0,0,1,3,0,1,3,67,67,0,332,0,1
VectorMapJoinFastLongHashMultiSet.java,0,0,1,6,0,1,6,67,67,0,132,0,1
VectorMapJoinFastTableContainer.java,1,0,2,9,0,2,9,315,67,196,83,0,1
VectorMapJoinFastKeyStore.java,4,0,1,5,0,1,5,563,563,0,116,0,0
VectorMapJoinFastBytesHashSet.java,0,0,2,7,0,2,7,315,67,196,110,0,1
VectorMapJoinFastBytesHashMultiSet.java,0,0,2,8,0,2,8,315,67,196,94,0,1
VectorMapJoinFastHashTable.java,18,0,2,6,0,2,6,315,67,196,132,1,0
VectorMapJoinFastStringHashMap.java,0,0,1,4,0,1,4,67,67,0,221,0,1
VectorMapJoinFastStringHashMultiSet.java,0,0,1,4,0,1,4,67,67,0,221,0,1
VectorMapJoinFastBytesHashTable.java,9,0,3,10,0,3,10,239,67,98,73,2,0
VectorMapJoinFastMultiKeyHashMap.java,0,0,1,4,0,1,4,67,67,0,221,0,1
VectorMapJoinHashTableResult.java,8,0,1,2,0,1,2,563,563,0,468,0,0
VectorMapJoinHashMapResult.java,0,0,1,2,0,1,2,67,67,0,485,0,0
DAGSummary.java,215,0,2,2,0,2,2,50,4,196,196,35,0
TezJobMonitor.java,0,559,8,69,0,8,69,91,4,33,18,175,3
FSCountersSummary.java,110,0,2,2,0,2,2,50,4,196,196,19,0
QueryExecutionBreakdownSummary.java,93,0,2,2,0,2,2,50,4,196,196,23,0
PrintSummary.java,25,0,2,2,0,2,2,50,4,196,196,16,1
LLAPioSummary.java,126,0,2,2,0,2,2,50,4,196,196,18,0
TezProgressMonitor.java,331,0,2,2,0,2,2,50,4,196,196,39,0
ReduceSinkDeDuplication.java,27,0,1,29,0,1,29,188,188,0,81,0,0
PartitionPruner.java,10,0,2,96,0,2,96,128,69,191,31,3,0
PcrExprProcFactory.java,0,1,1,16,0,1,16,563,563,0,141,0,0
RewriteParseContextGenerator.java,0,2,1,9,0,1,9,563,563,0,248,0,1
SparkMapJoinOptimizer.java,0,0,1,19,0,1,19,563,563,0,42,0,1
AnnotateRunTimeStatsOptimizer.java,174,0,1,1,0,1,1,149,149,0,0,18,0
Vectorizer.java,186,0,11,144,0,11,144,256,67,25,8,124,4
PhysicalOptimizer.java,5,0,1,15,0,1,15,149,149,0,172,0,1
NullScanTaskDispatcher.java,18,0,2,11,0,2,11,282,1,152,89,3,0
LlapDecider.java,15,0,2,20,0,2,20,352,141,65,37,0,2
NullScanOptimizer.java,12,0,1,4,0,1,4,27,27,0,252,0,0
HiveRelShuttleImpl.java,145,0,1,1,0,1,1,13,13,0,0,21,0
CalciteSubquerySemanticException.java,52,0,1,1,0,1,1,13,13,0,0,20,0
HiveRelOptUtil.java,0,0,1,11,0,1,11,188,188,0,52,2,0
CalciteSemanticException.java,0,0,2,5,0,2,5,202,188,16,195,0,2
HiveDefaultRelMetadataProvider.java,0,0,1,15,0,1,15,188,188,0,59,0,1
HiveRelShuttle.java,40,0,1,1,0,1,1,13,13,0,0,23,0
HiveCalciteUtil.java,73,0,1,26,0,1,26,149,149,0,27,2,0
HivePlannerContext.java,10,0,3,4,0,3,4,100,13,72,114,3,2
CalciteViewSemanticException.java,52,0,1,1,0,1,1,149,149,0,0,20,0
HiveRelBuilder.java,16,0,1,2,0,1,2,188,188,0,113,8,0
HiveSubQRemoveRelBuilder.java,1680,0,3,3,0,3,3,13,13,39,39,392,2
HiveTypeSystemImpl.java,33,0,1,6,0,1,6,188,188,0,148,0,1
HiveRelFactories.java,10,0,2,6,0,2,6,829,149,27,69,0,2
RelOptHiveTable.java,7,0,1,44,0,1,44,5,5,0,22,0,1
OpTraitsRulesProcFactory.java,22,0,1,12,0,1,12,563,563,0,89,0,1
StatsRulesProcFactory.java,114,0,9,55,0,9,55,566,2,32,22,13,2
HiveRelFieldTrimmer.java,0,81,2,22,0,2,22,104,19,81,43,24,0
HiveProjectSortTransposeRule.java,5,0,1,3,0,1,3,188,188,0,134,0,1
HiveProjectMergeRule.java,40,0,1,4,0,1,4,188,188,0,192,0,0
HiveIntersectMergeRule.java,88,0,1,1,0,1,1,149,149,0,0,34,0
HiveFilterProjectTransposeRule.java,0,1,1,4,0,1,4,188,188,0,218,0,1
HiveExpandDistinctAggregatesRule.java,213,0,2,5,0,2,5,149,149,64,157,61,0
HiveSortLimitPullUpConstantsRule.java,6,0,2,6,0,2,6,149,149,5,35,0,2
HiveSemiJoinRule.java,133,0,2,2,0,2,2,761,13,79,79,29,0
HivePreFilteringRule.java,0,0,2,10,0,2,10,188,188,97,53,0,1
HiveRelColumnsAlignment.java,262,0,1,1,0,1,1,188,188,0,0,0,0
HiveProjectOverIntersectRemoveRule.java,67,0,1,1,0,1,1,149,149,0,0,26,0
HiveReduceExpressionsRule.java,0,655,3,10,0,3,10,100,13,96,45,245,0
HiveIntersectRewriteRule.java,250,0,1,1,0,1,1,149,149,0,0,40,0
HiveSubQueryRemoveRule.java,439,0,6,6,0,6,6,13,13,15,15,131,2
HiveRelDecorrelator.java,3121,0,5,5,0,5,5,13,13,23,23,863,1
HiveFilterProjectTSTransposeRule.java,12,0,1,3,0,1,3,188,188,0,145,0,1
HiveAggregateProjectMergeRule.java,15,0,2,5,0,2,5,168,149,49,106,2,1
HiveReduceExpressionsWithStatsRule.java,0,1,1,2,0,1,2,188,188,0,125,0,1
HiveSortProjectTransposeRule.java,0,39,2,4,0,2,4,188,188,180,150,5,1
HivePointLookupOptimizerRule.java,0,3,1,2,0,1,2,188,188,0,92,0,0
HiveAggregateJoinTransposeRule.java,3,0,1,6,0,1,6,188,188,0,75,0,1
HiveExceptRewriteRule.java,375,0,1,1,0,1,1,149,149,0,0,69,0
HiveFloorDate.java,64,0,1,1,0,1,1,188,188,0,0,18,0
HiveIntersect.java,43,0,1,1,0,1,1,149,149,0,0,17,0
HiveSortLimit.java,10,0,1,5,0,1,5,13,13,0,107,1,0
HiveExcept.java,43,0,1,1,0,1,1,149,149,0,0,17,0
HiveExtractDate.java,50,0,1,1,0,1,1,188,188,0,0,0,1
HiveTableScan.java,0,0,1,16,0,1,16,3,3,0,39,0,1
HiveTableFunctionScan.java,77,0,1,1,0,1,1,149,149,0,0,33,0
HiveMultiJoin.java,0,0,1,5,0,1,5,1509,1509,0,128,2,0
HiveJoin.java,0,11,2,19,0,2,19,761,13,4,39,4,0
HiveProject.java,10,0,1,10,0,1,10,13,13,0,78,1,0
HiveAggregate.java,11,0,2,11,0,2,11,188,188,94,65,0,1
HiveFilter.java,76,0,2,7,0,2,7,13,13,37,123,7,1
HiveRelMdCost.java,8,0,1,4,0,1,4,188,188,0,180,0,1
HiveDefaultCostModel.java,1,0,1,7,0,1,7,188,188,0,90,0,1
HiveRelMdPredicates.java,527,0,3,8,0,3,8,188,188,45,41,2,0
HiveRelMdDistinctRowCount.java,1,0,1,11,0,1,11,1509,1509,0,87,0,1
HiveRelMdSelectivity.java,13,0,2,14,0,2,14,848,188,51,67,2,1
HiveRelMdDistribution.java,6,0,1,6,0,1,6,188,188,0,113,0,1
HiveRelMdSize.java,26,0,2,9,0,2,9,848,188,51,77,0,2
HiveRelMdUniqueKeys.java,56,0,1,10,0,1,10,188,188,0,83,16,0
HiveRelMdCollation.java,8,0,1,6,0,1,6,188,188,0,113,0,1
TypeConverter.java,35,0,2,20,0,2,20,202,188,121,49,0,2
SqlFunctionConverter.java,68,0,6,45,0,6,45,515,149,37,22,10,2
ExprNodeConverter.java,36,0,1,29,0,1,29,188,188,0,28,8,0
ASTBuilder.java,43,0,4,30,1,4,30,376,188,64,33,3,3
ASTConverter.java,95,0,6,43,0,6,43,117,13,44,22,15,2
RexNodeConverter.java,136,0,5,42,0,5,42,139,13,30,23,28,1
PlanModifierForASTConv.java,13,0,3,22,0,3,22,188,188,102,39,0,2
JoinCondTypeCheckProcFactory.java,0,110,1,9,0,1,9,188,188,0,101,9,0
HiveOpConverter.java,20,0,3,46,0,3,46,761,13,45,14,7,0
HiveSqlMinMaxAggFunction.java,0,0,1,2,0,1,2,188,188,0,329,0,1
HiveSqlSumAggFunction.java,0,0,1,5,0,1,5,188,188,0,82,0,1
HiveSqlCountAggFunction.java,0,0,1,4,0,1,4,188,188,0,109,0,1
TaskSpecBuilder.java,0,7,1,5,0,1,5,563,563,0,26,0,1
QTestDruidSerDe2.java,92,0,1,1,0,1,1,188,188,0,0,30,0
QTestDruidStorageHandler.java,34,0,1,1,0,1,1,188,188,0,0,21,0
DruidStorageHandlerTest.java,224,0,3,3,0,3,3,9,9,160,160,20,1
TestDerbyConnector.java,126,0,2,2,0,2,2,9,9,320,320,17,0
QTestDruidStorageHandler2.java,34,0,1,1,0,1,1,188,188,0,0,21,0
TestHiveDruidQueryBasedInputFormat.java,295,0,4,4,0,4,4,98,9,60,60,23,2
QTestDruidSerDe.java,90,0,2,2,0,2,2,98,9,125,125,28,1
TestDruidSerDe.java,745,0,6,6,0,6,6,98,9,35,35,92,3
DruidRecordWriterTest.java,239,0,3,3,0,3,3,98,9,160,160,17,1
DruidStorageHandler.java,602,0,6,6,0,6,6,98,9,89,89,45,1
DruidStorageHandlerUtils.java,470,0,4,4,0,4,4,98,9,60,60,126,1
DruidGroupByQueryRecordReader.java,214,0,4,4,1,4,4,98,9,41,41,37,2
DruidSelectQueryRecordReader.java,107,0,5,5,1,5,5,98,9,31,31,22,4
DruidTopNQueryRecordReader.java,110,0,4,4,1,4,4,98,9,41,41,22,3
DruidTimeseriesQueryRecordReader.java,96,0,3,3,0,3,3,98,9,62,62,22,2
DruidSerDeUtils.java,85,0,2,2,0,2,2,98,9,125,125,34,1
DruidQueryRecordReader.java,164,0,4,4,0,4,4,98,9,53,53,39,2
DruidSerDe.java,533,0,9,9,0,9,9,98,9,24,24,78,5
DruidWritable.java,81,0,1,1,0,1,1,188,188,0,0,20,0
DruidQueryBasedInputFormat.java,432,0,4,4,0,4,4,98,9,19,19,6,1
DruidRecordWriter.java,289,0,3,3,0,3,3,53,9,108,108,25,1
HiveDruidSplit.java,84,0,2,2,0,2,2,98,9,125,125,21,1
DruidOutputFormat.java,204,0,4,4,0,4,4,68,6,43,43,20,2
TestValidReadTxnList.java,0,0,1,2,0,1,2,146,146,0,550,0,0
TestLogUtils.java,34,0,3,3,0,3,3,56,56,13,13,0,0
TestHiveDecimalOrcSerializationUtils.java,378,0,2,2,0,2,2,82,67,145,145,67,1
HiveDecimalTestBase.java,558,0,2,2,0,2,2,67,67,0,0,46,0
MetricsTestUtils.java,0,0,1,5,0,1,5,187,187,0,62,0,1
TestShutdownHookManager.java,0,35,1,3,0,1,3,246,246,0,640,0,1
TestDateParser.java,17,0,1,2,0,1,2,188,188,0,16,0,0
TestACLConfigurationParser.java,99,0,1,1,0,1,1,141,141,0,0,17,0
FileUtils.java,45,0,4,58,1,4,58,88,19,47,48,11,1
ValidCompactorTxnList.java,0,33,2,6,0,2,6,146,146,21,110,0,0
JvmPauseMonitor.java,1,0,1,5,0,1,5,9,9,0,140,0,1
UgiFactory.java,0,0,1,17,0,1,17,563,563,0,73,12,0
ValidReadTxnList.java,30,0,1,3,0,1,3,146,146,0,274,0,0
StatsSetupConst.java,2,0,1,22,0,1,22,149,149,0,103,0,1
LogUtils.java,22,0,3,10,0,3,10,56,56,13,210,0,0
ValidTxnList.java,7,0,1,4,0,1,4,146,146,0,285,0,0
HiveConf.java,362,0,77,951,3,77,951,163,2,4,3,3,56
HiveConfUtil.java,87,0,4,5,0,4,5,101,56,33,201,0,0
PerfLogger.java,3,0,2,28,0,2,28,100,52,32,67,0,0
RetrySemantics.java,55,0,2,2,0,2,2,122,97,176,176,24,0
ProgressMonitor.java,69,0,2,2,0,2,2,50,4,196,196,16,1
InPlaceUpdate.java,220,0,2,2,0,2,2,50,4,196,196,62,0
HttpServer.java,22,0,4,12,0,4,12,75,2,43,33,0,2
DateParser.java,17,0,1,2,0,1,2,188,188,0,16,0,0
Ref.java,32,0,1,1,0,1,1,563,563,0,0,18,0
ACLConfigurationParser.java,167,0,1,1,0,1,1,141,141,0,0,20,0
ShutdownHookManager.java,0,129,1,5,0,1,5,246,246,0,320,37,0
HiveStringUtils.java,22,0,3,11,0,3,11,794,79,84,136,8,1
HCatCli.java,0,0,2,69,0,2,69,149,149,8,18,0,0
FileOutputCommitterContainer.java,2,0,2,67,0,2,67,76,2,17,18,0,1
SpecialCases.java,0,0,1,10,0,1,10,97,97,0,131,0,1
HCatUtil.java,0,5,1,78,0,1,78,2,2,0,16,3,0
HCatConstants.java,15,0,2,73,0,2,73,48,2,124,19,3,1
HiveClientCache.java,116,0,2,35,0,2,35,124,2,34,37,57,1
TestPermsGrp.java,2,0,2,74,0,2,74,149,149,8,17,0,0
TestSemanticAnalysis.java,3,0,1,71,0,1,71,149,149,0,17,0,0
TestHCatNonPartitioned.java,17,0,1,66,0,1,66,149,149,0,19,0,0
TestPassProperties.java,3,0,1,41,0,1,41,149,149,0,30,0,0
HCatMapReduceTest.java,0,0,1,75,0,1,75,149,149,0,16,0,0
TestHCatDynamicPartitioned.java,20,0,1,59,0,1,59,149,149,0,21,0,0
HCatBaseTest.java,4,0,2,31,0,2,31,149,149,3,40,0,0
TestHiveClientCache.java,2,0,1,26,0,1,26,2,2,0,49,0,1
DropFunctionMessage.java,38,0,3,3,0,3,3,129,95,14,14,39,1
DropTableMessage.java,0,3,1,22,0,1,22,95,95,0,64,22,0
DropPartitionMessage.java,2,0,2,23,0,2,23,129,95,31,63,18,1
CreateTableMessage.java,8,0,3,24,0,3,24,103,52,20,61,29,0
CreateFunctionMessage.java,46,0,3,3,0,3,3,129,95,14,14,39,1
InsertMessage.java,0,0,3,6,0,3,6,74,52,20,145,43,0
CreateDatabaseMessage.java,0,3,1,22,0,1,22,95,95,0,64,18,0
AddPartitionMessage.java,12,0,3,24,0,3,24,103,52,20,61,31,1
CreateIndexMessage.java,46,0,3,3,0,3,3,129,95,14,14,39,1
MessageDeserializer.java,35,0,2,25,0,2,25,95,95,0,56,88,0
AlterIndexMessage.java,33,0,3,3,0,3,3,129,95,14,14,39,1
AlterTableMessage.java,17,0,2,3,0,2,3,129,95,21,360,18,1
DropIndexMessage.java,46,0,3,3,0,3,3,129,95,14,14,41,0
MessageFactory.java,63,0,6,37,0,6,37,103,52,12,39,195,1
HCatEventMessage.java,4,0,1,24,0,1,24,95,95,0,59,0,1
AlterPartitionMessage.java,22,0,2,4,0,2,4,129,95,21,239,18,1
DropDatabaseMessage.java,0,3,1,22,0,1,22,95,95,0,64,18,0
DbNotificationListener.java,250,0,9,19,0,9,19,93,52,23,42,26,4
JSONDropIndexMessage.java,91,0,3,3,0,3,3,129,95,14,14,48,1
JSONDropDatabaseMessage.java,0,0,1,22,0,1,22,95,95,0,64,24,0
JSONCreateFunctionMessage.java,86,0,3,3,0,3,3,129,95,14,14,48,1
JSONDropTableMessage.java,10,0,1,22,0,1,22,95,95,0,64,24,0
JSONMessageFactory.java,152,0,10,42,0,10,42,103,52,6,34,65,6
JSONMessageDeserializer.java,54,0,2,25,0,2,25,95,95,0,56,21,1
JSONAlterTableMessage.java,18,0,2,4,0,2,4,129,95,21,239,24,1
JSONDropFunctionMessage.java,79,0,3,3,0,3,3,129,95,14,14,48,1
JSONCreateDatabaseMessage.java,0,0,1,22,0,1,22,95,95,0,64,24,0
JSONAlterIndexMessage.java,98,0,3,3,0,3,3,129,95,14,14,48,1
JSONAlterPartitionMessage.java,33,0,2,4,0,2,4,129,95,21,239,24,1
JSONCreateIndexMessage.java,87,0,3,3,0,3,3,129,95,14,14,48,1
JSONDropPartitionMessage.java,33,0,2,23,0,2,23,129,95,31,63,24,1
JSONInsertMessage.java,12,0,4,7,0,4,7,74,52,13,120,30,0
JSONAddPartitionMessage.java,80,0,3,25,0,3,25,103,52,20,58,28,1
JSONCreateTableMessage.java,44,0,3,24,0,3,24,103,52,20,61,24,2
TestNotificationListener.java,3,0,1,57,0,1,57,149,149,0,22,0,0
TestMsgBusConnection.java,3,0,2,56,0,2,56,69,69,4,22,0,2
TestCommands.java,2,0,1,4,0,1,4,149,149,0,151,0,0
AppConfig.java,0,24,4,45,0,4,45,101,56,33,29,0,0
Server.java,0,0,1,44,0,1,44,188,188,0,31,8,0
ZooKeeperCleanup.java,0,4,1,18,0,1,18,188,188,0,79,4,0
TempletonUtils.java,2,0,3,34,0,3,34,56,56,13,39,0,0
TempletonStorage.java,0,0,1,17,0,1,17,188,188,0,84,2,0
TestStreaming.java,14,0,4,23,0,4,23,131,97,108,52,0,1
TestWarehousePartitionHelper.java,0,0,1,3,0,1,3,52,52,0,270,0,1
StrictJsonWriter.java,12,0,1,6,0,1,6,146,146,0,164,0,0
DelimitedInputWriter.java,27,0,1,9,0,1,9,146,146,0,102,0,0
AbstractRecordWriter.java,27,0,1,11,0,1,11,146,146,0,82,0,0
HiveEndPoint.java,10,0,2,19,0,2,19,120,95,11,45,0,0
StreamingConnection.java,6,0,1,2,0,1,2,146,146,0,821,0,0
HCatLoader.java,34,0,1,74,0,1,74,52,52,0,16,0,0
TestHCatLoaderComplexSchema.java,3,0,1,48,0,1,48,149,149,0,26,0,0
TestE2EScenarios.java,3,0,1,8,0,1,8,149,149,0,155,0,0
TestHCatLoader.java,39,0,2,85,0,2,85,100,52,1,14,0,0
TestHCatStorerMulti.java,3,0,1,72,0,1,72,149,149,0,17,0,0
TestHCatLoaderEncryption.java,3,0,1,9,0,1,9,149,149,0,59,0,0
Hadoop23Shims.java,133,0,10,134,0,10,134,196,2,17,13,9,5
ShimLoader.java,8,0,1,23,0,1,23,563,563,0,117,0,1
HadoopThriftAuthBridge.java,21,0,1,24,0,1,24,56,56,0,87,0,0
TokenStoreDelegationTokenSecretManager.java,8,0,1,12,0,1,12,79,79,0,164,2,0
TestHBaseMinimrCliDriver.java,62,0,1,1,0,1,1,141,141,0,0,17,0
TestContribNegativeCliDriver.java,62,0,1,1,0,1,1,141,141,0,0,17,0
TestEncryptedHDFSCliDriver.java,62,0,1,1,0,1,1,141,141,0,0,17,0
ContribNegativeCliDriver.java,62,0,1,1,0,1,1,141,141,0,0,17,0
TestHBaseNegativeCliDriver.java,62,0,1,1,0,1,1,141,141,0,0,17,0
TestNegativeCliDriver.java,62,0,1,1,0,1,1,141,141,0,0,17,0
TestMinimrCliDriver.java,62,0,1,1,0,1,1,141,141,0,0,17,0
TestContribCliDriver.java,62,0,1,1,0,1,1,141,141,0,0,17,0
TestHBaseCliDriver.java,62,0,1,1,0,1,1,141,141,0,0,17,0
TestCliDriver.java,62,0,1,1,0,1,1,141,141,0,0,17,0
TestPerfCliDriver.java,62,0,1,1,0,1,1,141,141,0,0,17,0
DummyCliDriver.java,62,0,1,1,0,1,1,141,141,0,0,17,0
